iteration,error,relative_error,iter_time,nnls_time,qubo_build_time,annealing_time,postprocess_time,cumulative_time,method,data_source,matrix_size,rank,seed
1,5.622524330680415e-15,3.312511287624491e-16,0.0006134579889476299,,,,,0.0006134579889476299,Repo_ALS,synthetic,30x30,2,42
2,4.155105617184978e-15,2.44798127116891e-16,0.0005525419255718589,,,,,0.0011659999145194888,Repo_ALS,synthetic,30x30,2,42
3,4.302101629669151e-15,2.5345840001126703e-16,0.0005688340170308948,,,,,0.0017348339315503836,Repo_ALS,synthetic,30x30,2,42
4,6.141873658886958e-15,3.618486043930469e-16,0.0005539580015465617,,,,,0.0022887919330969453,Repo_ALS,synthetic,30x30,2,42
5,5.5396497710250246e-15,3.2636857249110666e-16,0.0005404999246820807,,,,,0.002829291857779026,Repo_ALS,synthetic,30x30,2,42
6,4.900318405354083e-15,2.887023528224567e-16,0.000548708951100707,,,,,0.003378000808879733,Repo_ALS,synthetic,30x30,2,42
7,7.806773728781551e-15,4.599362239378651e-16,0.0005592090310528874,,,,,0.0039372098399326205,Repo_ALS,synthetic,30x30,2,42
8,6.759518252162716e-15,3.982371474501579e-16,0.0005529170157387853,,,,,0.004490126855671406,Repo_ALS,synthetic,30x30,2,42
9,4.753815906294922e-15,2.800711552809791e-16,0.0005505419103428721,,,,,0.005040668766014278,Repo_ALS,synthetic,30x30,2,42
10,4.283787843615146e-15,2.5237944295470073e-16,0.0005515830125659704,,,,,0.005592251778580248,Repo_ALS,synthetic,30x30,2,42
11,6.5932775078612294e-15,3.8844307081171795e-16,0.0005338330520316958,,,,,0.006126084830611944,Repo_ALS,synthetic,30x30,2,42
12,6.457877616698726e-15,3.8046598362738127e-16,0.0005675830179825425,,,,,0.006693667848594487,Repo_ALS,synthetic,30x30,2,42
13,4.705530719012365e-15,2.7722643254628574e-16,0.0005528749898076057,,,,,0.0072465428384020925,Repo_ALS,synthetic,30x30,2,42
14,5.552437692223275e-15,3.271219731137293e-16,0.0005426669958978891,,,,,0.007789209834299982,Repo_ALS,synthetic,30x30,2,42
15,5.975737399757581e-15,3.520606835005254e-16,0.0005402910755947232,,,,,0.008329500909894705,Repo_ALS,synthetic,30x30,2,42
1,10.302482828129111,0.6069709733849252,0.005492374999448657,,,,,0.005492374999448657,Repo_SGD,synthetic,30x30,2,42
2,8.68318377518021,0.511569938627931,0.0056431659031659365,,,,,0.011135540902614594,Repo_SGD,synthetic,30x30,2,42
3,7.650735212748639,0.4507432117735114,0.005580750061199069,,,,,0.016716290963813663,Repo_SGD,synthetic,30x30,2,42
4,7.0306479332422605,0.41421075781028116,0.005527624976821244,,,,,0.022243915940634906,Repo_SGD,synthetic,30x30,2,42
5,6.665532079642582,0.3926999502938071,0.005564457969740033,,,,,0.02780837391037494,Repo_SGD,synthetic,30x30,2,42
6,6.45588224263421,0.38034842612610603,0.005349708022549748,,,,,0.03315808193292469,Repo_SGD,synthetic,30x30,2,42
7,6.339698520241554,0.373503459893344,0.005451499950140715,,,,,0.0386095818830654,Repo_SGD,synthetic,30x30,2,42
8,6.275987085466266,0.3697498994917947,0.005301833036355674,,,,,0.04391141491942108,Repo_SGD,synthetic,30x30,2,42
9,6.238500833825816,0.36754139625754195,0.005299999960698187,,,,,0.049211414880119264,Repo_SGD,synthetic,30x30,2,42
10,6.216048123833028,0.3662185944177522,0.005307375104166567,,,,,0.05451878998428583,Repo_SGD,synthetic,30x30,2,42
11,6.202221384305219,0.36540399179332267,0.005351915955543518,,,,,0.05987070593982935,Repo_SGD,synthetic,30x30,2,42
12,6.19388088241828,0.3649126109647119,0.005394542007707059,,,,,0.06526524794753641,Repo_SGD,synthetic,30x30,2,42
13,6.188471224590324,0.3645939008700395,0.005515584023669362,,,,,0.07078083197120577,Repo_SGD,synthetic,30x30,2,42
14,6.184455455516895,0.36435731175807,0.0055520409950986505,,,,,0.07633287296630442,Repo_SGD,synthetic,30x30,2,42
15,6.180907698853824,0.3641482956062316,0.005524083971977234,,,,,0.08185695693828166,Repo_SGD,synthetic,30x30,2,42
1,2.780700588538577e-15,1.4403595589360443e-16,0.009757624939084053,0.00014887505676597357,0.00012008112389594316,0.009457875043153763,1.3250275515019894e-05,0.009757624939084053,NBMF_SA,synthetic,30x30,2,43
2,2.780700588538577e-15,1.4403595589360443e-16,0.0092418750282377,0.0001478750491514802,0.00010791630484163761,0.008958376129157841,1.2585311196744442e-05,0.018999499967321754,NBMF_SA,synthetic,30x30,2,43
3,2.780700588538577e-15,1.4403595589360443e-16,0.009578583994880319,0.00014187500346451998,0.00011374778114259243,0.009291584021411836,1.3539334759116173e-05,0.028578083962202072,NBMF_SA,synthetic,30x30,2,43
4,2.780700588538577e-15,1.4403595589360443e-16,0.009664999903179705,0.00013599998783320189,0.00011616793926805258,0.009383666096255183,1.3039913028478622e-05,0.03824308386538178,NBMF_SA,synthetic,30x30,2,43
5,2.780700588538577e-15,1.4403595589360443e-16,0.009269915986806154,0.00014579202979803085,0.00010641838889569044,0.008990249247290194,1.2289034202694893e-05,0.04751299985218793,NBMF_SA,synthetic,30x30,2,43
6,2.780700588538577e-15,1.4403595589360443e-16,0.009669916005805135,0.00014591601211577654,0.00010978849604725838,0.009385165176354349,1.2708129361271858e-05,0.057182915857993066,NBMF_SA,synthetic,30x30,2,43
7,2.780700588538577e-15,1.4403595589360443e-16,0.010876332991756499,0.0001437920145690441,0.00013587577268481255,0.010562248760834336,1.6370904631912708e-05,0.06805924884974957,NBMF_SA,synthetic,30x30,2,43
8,2.780700588538577e-15,1.4403595589360443e-16,0.010474666953086853,0.00015862495638430119,0.0001244997838512063,0.010159416357055306,1.4832010492682457e-05,0.07853391580283642,NBMF_SA,synthetic,30x30,2,43
9,2.780700588538577e-15,1.4403595589360443e-16,0.00982079200912267,0.0001568750012665987,0.00011637515854090452,0.009517042082734406,1.3831653632223606e-05,0.08835470781195909,NBMF_SA,synthetic,30x30,2,43
10,2.780700588538577e-15,1.4403595589360443e-16,0.010024250019341707,0.00014595792163163424,0.00011508411262184381,0.009727376396767795,1.3998360373079777e-05,0.0983789578313008,NBMF_SA,synthetic,30x30,2,43
11,2.780700588538577e-15,1.4403595589360443e-16,0.009904792066663504,0.00017370795831084251,0.00011596037074923515,0.009585915599018335,1.328764483332634e-05,0.1082837498979643,NBMF_SA,synthetic,30x30,2,43
12,2.780700588538577e-15,1.4403595589360443e-16,0.009615040966309607,0.00014050002209842205,0.00010983680840581656,0.009331787936389446,1.3119541108608246e-05,0.1178987908642739,NBMF_SA,synthetic,30x30,2,43
13,2.780700588538577e-15,1.4403595589360443e-16,0.009621333098039031,0.00014470797032117844,0.00011641683522611856,0.009330792119726539,1.3083219528198242e-05,0.12752012396231294,NBMF_SA,synthetic,30x30,2,43
14,2.780700588538577e-15,1.4403595589360443e-16,0.00958670792169869,0.0001532089663669467,0.00011841580271720886,0.009286874206736684,1.2703007087111473e-05,0.13710683188401163,NBMF_SA,synthetic,30x30,2,43
15,2.780700588538577e-15,1.4403595589360443e-16,0.009450417011976242,0.00014270807150751352,0.00010887882672250271,0.009169873083010316,1.2873904779553413e-05,0.14655724889598787,NBMF_SA,synthetic,30x30,2,43
1,2.780700588538577e-15,1.4403595589360443e-16,0.02058620797470212,0.000140791991725564,0.0001123364781960845,0.020300627569667995,1.2540142051875591e-05,0.02058620797470212,NBMF_PathIntegral,synthetic,30x30,2,43
2,2.780700588538577e-15,1.4403595589360443e-16,0.02021291700657457,0.00014512497000396252,0.00011183391325175762,0.019928164198063314,1.2291129678487778e-05,0.04079912498127669,NBMF_PathIntegral,synthetic,30x30,2,43
3,2.780700588538577e-15,1.4403595589360443e-16,0.02088804100640118,0.0001498749479651451,0.0001097911735996604,0.020593328517861664,1.283304300159216e-05,0.06168716598767787,NBMF_PathIntegral,synthetic,30x30,2,43
4,2.780700588538577e-15,1.4403595589360443e-16,0.020516250049695373,0.00014662498142570257,0.00011333287693560123,0.02022803877480328,1.312396489083767e-05,0.08220341603737324,NBMF_PathIntegral,synthetic,30x30,2,43
5,2.780700588538577e-15,1.4403595589360443e-16,0.02076920901890844,0.00014474999625235796,0.00010879058390855789,0.020487291156314313,1.2746895663440228e-05,0.10297262505628169,NBMF_PathIntegral,synthetic,30x30,2,43
6,2.780700588538577e-15,1.4403595589360443e-16,0.03543983306735754,0.0001597920199856162,0.0001180822728201747,0.03512862289790064,1.3499869965016842e-05,0.13841245812363923,NBMF_PathIntegral,synthetic,30x30,2,43
7,2.780700588538577e-15,1.4403595589360443e-16,0.020100833964534104,0.00016329099889844656,0.00010758021380752325,0.019798494991846383,1.59161863848567e-05,0.15851329208817333,NBMF_PathIntegral,synthetic,30x30,2,43
8,2.780700588538577e-15,1.4403595589360443e-16,0.020318208960816264,0.00014658307190984488,0.00011708494275808334,0.020026333164423704,1.2457487173378468e-05,0.1788315010489896,NBMF_PathIntegral,synthetic,30x30,2,43
9,2.780700588538577e-15,1.4403595589360443e-16,0.020396333071403205,0.00014662498142570257,0.000112667097710073,0.02010812726803124,1.2372853234410286e-05,0.1992278341203928,NBMF_PathIntegral,synthetic,30x30,2,43
10,2.780700588538577e-15,1.4403595589360443e-16,0.02026849996764213,0.00014837493654340506,0.00010887521784752607,0.0199813733343035,1.312012318521738e-05,0.21949633408803493,NBMF_PathIntegral,synthetic,30x30,2,43
11,2.780700588538577e-15,1.4403595589360443e-16,0.021249499986879528,0.0001528329448774457,0.0001264162128791213,0.020931289764121175,1.4337245374917984e-05,0.24074583407491446,NBMF_PathIntegral,synthetic,30x30,2,43
12,2.780700588538577e-15,1.4403595589360443e-16,0.02027495892252773,0.00015504099428653717,0.0001255400711670518,0.019956415169872344,1.241674181073904e-05,0.2610207929974422,NBMF_PathIntegral,synthetic,30x30,2,43
13,2.780700588538577e-15,1.4403595589360443e-16,0.020731457974761724,0.00014070805627852678,0.00010966381523758173,0.020452625351026654,1.2912903912365437e-05,0.2817522509722039,NBMF_PathIntegral,synthetic,30x30,2,43
14,2.780700588538577e-15,1.4403595589360443e-16,0.021245207986794412,0.00016170809976756573,0.00012616731692105532,0.020919957314617932,1.4915014617145061e-05,0.3029974589589983,NBMF_PathIntegral,synthetic,30x30,2,43
15,2.780700588538577e-15,1.4403595589360443e-16,0.02170024998486042,0.00017166591715067625,0.0001327532809227705,0.021355833392590284,1.4704768545925617e-05,0.32469770894385874,NBMF_PathIntegral,synthetic,30x30,2,43
1,2.780700588538577e-15,1.4403595589360443e-16,0.003038250026293099,0.00015550001990050077,0.00011162587907165289,0.0027415031800046563,1.266400795429945e-05,0.003038250026293099,NBMF_Exact,synthetic,30x30,2,43
2,2.780700588538577e-15,1.4403595589360443e-16,0.002485209028236568,0.00016012496780604124,0.0001042078947648406,0.002192457322962582,1.241674181073904e-05,0.005523459054529667,NBMF_Exact,synthetic,30x30,2,43
3,2.780700588538577e-15,1.4403595589360443e-16,0.002658333978615701,0.00014062493573874235,0.00011466711293905973,0.0023737502051517367,1.2917676940560341e-05,0.008181793033145368,NBMF_Exact,synthetic,30x30,2,43
4,2.780700588538577e-15,1.4403595589360443e-16,0.0026865830877795815,0.00016375002451241016,0.00010291370563209057,0.0023859133943915367,1.2124190106987953e-05,0.01086837612092495,NBMF_Exact,synthetic,30x30,2,43
5,2.780700588538577e-15,1.4403595589360443e-16,0.0023889580043032765,0.0001561250537633896,0.00010282802395522594,0.0021012501092627645,1.4039105735719204e-05,0.013257334125228226,NBMF_Exact,synthetic,30x30,2,43
6,2.780700588538577e-15,1.4403595589360443e-16,0.0025100420461967587,0.00014037499204277992,0.00010370917152613401,0.0022406658390536904,1.1205789633095264e-05,0.015767376171424985,NBMF_Exact,synthetic,30x30,2,43
7,2.780700588538577e-15,1.4403595589360443e-16,0.0022984161041677,0.00014325010124593973,0.00010058528278023005,0.0020301638869568706,1.1205091141164303e-05,0.018065792275592685,NBMF_Exact,synthetic,30x30,2,43
8,2.780700588538577e-15,1.4403595589360443e-16,0.002514959080144763,0.00013749999925494194,0.0001024570083245635,0.002250039833597839,1.1083902791142464e-05,0.020580751355737448,NBMF_Exact,synthetic,30x30,2,43
9,2.780700588538577e-15,1.4403595589360443e-16,0.002278125029988587,0.00014287501107901335,0.00010987056884914637,0.002000248059630394,1.158192753791809e-05,0.022858876385726035,NBMF_Exact,synthetic,30x30,2,43
10,2.780700588538577e-15,1.4403595589360443e-16,0.0025191669119521976,0.000149125000461936,9.720784146338701e-05,0.0022479150211438537,1.1247699148952961e-05,0.025378043297678232,NBMF_Exact,synthetic,30x30,2,43
11,2.780700588538577e-15,1.4403595589360443e-16,0.0027830840554088354,0.00014583300799131393,0.00011679285671561956,0.002491538762114942,1.3125245459377766e-05,0.028161127353087068,NBMF_Exact,synthetic,30x30,2,43
12,2.780700588538577e-15,1.4403595589360443e-16,0.002337208017706871,0.00015116704162210226,0.00011333206202834845,0.002038625883869827,1.9873026758432388e-05,0.03049833537079394,NBMF_Exact,synthetic,30x30,2,43
13,2.780700588538577e-15,1.4403595589360443e-16,0.00251445802859962,0.00014887505676597357,0.00010441546328365803,0.002235875930637121,1.120823435485363e-05,0.03301279339939356,NBMF_Exact,synthetic,30x30,2,43
14,2.780700588538577e-15,1.4403595589360443e-16,0.002304999972693622,0.00014195800758898258,0.00010412291157990694,0.0020337902242317796,1.082883682101965e-05,0.03531779337208718,NBMF_Exact,synthetic,30x30,2,43
15,2.780700588538577e-15,1.4403595589360443e-16,0.0024976669810712337,0.00014587503392249346,9.604310616850853e-05,0.002227704506367445,1.1331168934702873e-05,0.037815460353158414,NBMF_Exact,synthetic,30x30,2,43
1,4.985649592943521e-15,2.5824887721823753e-16,0.0006096250144764781,,,,,0.0006096250144764781,Repo_ALS,synthetic,30x30,2,43
2,7.204756344154832e-15,3.731951477581583e-16,0.000560667016543448,,,,,0.001170292031019926,Repo_ALS,synthetic,30x30,2,43
3,6.038928598283386e-15,3.128070878296594e-16,0.0005550000350922346,,,,,0.0017252920661121607,Repo_ALS,synthetic,30x30,2,43
4,6.593184969230962e-15,3.415167038626143e-16,0.0005605419864878058,,,,,0.0022858340525999665,Repo_ALS,synthetic,30x30,2,43
5,1.1847364115958177e-14,6.136749933794428e-16,0.0005472500342875719,,,,,0.0028330840868875384,Repo_ALS,synthetic,30x30,2,43
6,5.704395424089906e-15,2.954787908811542e-16,0.000563250039704144,,,,,0.0033963341265916824,Repo_ALS,synthetic,30x30,2,43
7,7.682003205348628e-15,3.979157912293053e-16,0.0005538749974220991,,,,,0.0039502091240137815,Repo_ALS,synthetic,30x30,2,43
8,9.554968789650255e-15,4.949324888927134e-16,0.0005679160822182894,,,,,0.004518125206232071,Repo_ALS,synthetic,30x30,2,43
9,7.387305308553548e-15,3.826508995542823e-16,0.0005645420169457793,,,,,0.00508266722317785,Repo_ALS,synthetic,30x30,2,43
10,5.335702612136854e-15,2.7638107794519633e-16,0.0005564580205827951,,,,,0.005639125243760645,Repo_ALS,synthetic,30x30,2,43
11,4.5785606705514294e-15,2.371623056139e-16,0.000555249978788197,,,,,0.006194375222548842,Repo_ALS,synthetic,30x30,2,43
12,8.68671956480636e-15,4.499585324841246e-16,0.0005719999317079782,,,,,0.006766375154256821,Repo_ALS,synthetic,30x30,2,43
13,1.0661899223686335e-14,5.522697598780457e-16,0.0005808329442515969,,,,,0.007347208098508418,Repo_ALS,synthetic,30x30,2,43
14,6.548716566701683e-15,3.3921330992952907e-16,0.0005776670295745134,,,,,0.007924875128082931,Repo_ALS,synthetic,30x30,2,43
15,6.021120606020233e-15,3.118846615897609e-16,0.0005825830157846212,,,,,0.008507458143867552,Repo_ALS,synthetic,30x30,2,43
1,10.517810962081585,0.5448062125335992,0.0058390829944983125,,,,,0.0058390829944983125,Repo_SGD,synthetic,30x30,2,43
2,8.756178626216908,0.45355640359149135,0.005760041996836662,,,,,0.011599124991334975,Repo_SGD,synthetic,30x30,2,43
3,7.631969642269475,0.39532413065478217,0.005755417048931122,,,,,0.017354542040266097,Repo_SGD,synthetic,30x30,2,43
4,6.939184103521904,0.35943891967087843,0.005624667042866349,,,,,0.022979209083132446,Repo_SGD,synthetic,30x30,2,43
5,6.533221080790481,0.3384106679138963,0.0054084170842543244,,,,,0.02838762616738677,Repo_SGD,synthetic,30x30,2,43
6,6.296601396862296,0.32615413713229546,0.005518250050954521,,,,,0.03390587621834129,Repo_SGD,synthetic,30x30,2,43
7,6.163001567101369,0.3192338742078533,0.005516708013601601,,,,,0.03942258423194289,Repo_SGD,synthetic,30x30,2,43
8,6.087210970404518,0.3153080394423366,0.005567874992266297,,,,,0.04499045922420919,Repo_SGD,synthetic,30x30,2,43
9,6.043404566417931,0.31303893600183075,0.005581583012826741,,,,,0.05057204223703593,Repo_SGD,synthetic,30x30,2,43
10,6.017665534022017,0.31170569424606503,0.005597958923317492,,,,,0.05617000116035342,Repo_SGD,synthetic,30x30,2,43
11,6.0008447026083225,0.3108344013993692,0.005680041969753802,,,,,0.061850043130107224,Repo_SGD,synthetic,30x30,2,43
12,5.98996601891279,0.31027090254177603,0.005786749999970198,,,,,0.06763679313007742,Repo_SGD,synthetic,30x30,2,43
13,5.980785217280644,0.3097953513283853,0.005761041073128581,,,,,0.073397834203206,Repo_SGD,synthetic,30x30,2,43
14,5.972922938727383,0.3093880975551497,0.005851333029568195,,,,,0.0792491672327742,Repo_SGD,synthetic,30x30,2,43
15,5.965227321144019,0.3089894765603615,0.005802375031635165,,,,,0.08505154226440936,Repo_SGD,synthetic,30x30,2,43
1,1.8923471780031294e-15,9.793104753196445e-17,0.012493417016230524,0.00017941603437066078,0.0001506255939602852,0.012105666217394173,3.320618998259306e-05,0.012493417016230524,NBMF_SA,synthetic,30x30,2,44
2,1.8923471780031294e-15,9.793104753196445e-17,0.010394167038612068,0.00016391696408391,0.00012187962420284748,0.010073996731080115,1.4165067113935947e-05,0.02288758405484259,NBMF_SA,synthetic,30x30,2,44
3,1.8923471780031294e-15,9.793104753196445e-17,0.010796707938425243,0.00015449989587068558,0.00014645687770098448,0.010458579985424876,1.6873935237526894e-05,0.033684291993267834,NBMF_SA,synthetic,30x30,2,44
