iteration,error,relative_error,iter_time,method,seed,rank,tier,cumulative_time,nnls_time,qubo_build_time,annealing_time,postprocess_time
15,156.92551821453387,0.4690407976033748,0.05189379199873656,NBMF_SA,44,5,primary,0.7858106670901179,0.0008166669867932796,0.0008980799466371536,0.05006624653469771,5.383102688938379e-05
1,167.78915987713776,0.5015115595819263,0.24898958392441273,NBMF_PathIntegral,44,5,primary,0.24898958392441273,0.0008215829730033875,0.000981582677923143,0.2470698298420757,5.642930045723915e-05
2,159.98800365593613,0.4781943797003304,0.24702087498735636,NBMF_PathIntegral,44,5,primary,0.4960104589117691,0.0008219589944928885,0.001001617289148271,0.24507770186755806,5.757738836109638e-05
3,157.6562957262881,0.4712250469904963,0.24587362504098564,NBMF_PathIntegral,44,5,primary,0.7418840839527547,0.0008218330331146717,0.0011354556772857904,0.2437689525540918,7.279426790773869e-05
4,157.35965880614847,0.4703384173383916,0.24886229098774493,NBMF_PathIntegral,44,5,primary,0.9907463749404997,0.0009061250602826476,0.0010129202855750918,0.24681396398227662,5.670206155627966e-05
5,157.22427500436208,0.46993376341661414,0.25007037492468953,NBMF_PathIntegral,44,5,primary,1.2408167498651892,0.0008271669503301382,0.0010950794676318765,0.24801949900574982,6.49190042167902e-05
6,157.08377374121346,0.4695138137151168,0.2470079589402303,NBMF_PathIntegral,44,5,primary,1.4878247088054195,0.0008075829828158021,0.0010901717469096184,0.24498153943568468,6.275437772274017e-05
7,156.92551821453387,0.4690407976033748,0.24900041706860065,NBMF_PathIntegral,44,5,primary,1.7368251258740202,0.0008327499963343143,0.0009637917391955853,0.24708583462052047,5.49176475033164e-05
8,156.92551821453387,0.4690407976033748,0.24728112504817545,NBMF_PathIntegral,44,5,primary,1.9841062509221956,0.0008225829806178808,0.001069835852831602,0.2452594964997843,6.30808062851429e-05
9,156.92551821453387,0.4690407976033748,0.24384329200256616,NBMF_PathIntegral,44,5,primary,2.2279495429247618,0.000892958021722734,0.0010065835667774081,0.24181782884988934,5.8535835705697536e-05
10,156.92551821453387,0.4690407976033748,0.3180361669510603,NBMF_PathIntegral,44,5,primary,2.545985709875822,0.0008044160204008222,0.001488075708039105,0.31559345545247197,8.358270861208439e-05
11,156.92551821453387,0.4690407976033748,0.24278179090470076,NBMF_PathIntegral,44,5,primary,2.788767500780523,0.0007956660119816661,0.0010679473634809256,0.24079341487959027,5.883642006665468e-05
12,156.92551821453387,0.4690407976033748,0.2566759579349309,NBMF_PathIntegral,44,5,primary,3.0454434587154537,0.0007968329591676593,0.001214632298797369,0.25451287208124995,8.045404683798552e-05
13,156.92551821453387,0.4690407976033748,0.24789970892015845,NBMF_PathIntegral,44,5,primary,3.293343167635612,0.0008541659917682409,0.0011388377752155066,0.2457554112188518,7.54563370719552e-05
14,156.92551821453387,0.4690407976033748,0.250924542080611,NBMF_PathIntegral,44,5,primary,3.544267709716223,0.000942958053201437,0.0011044582352042198,0.2487480869749561,6.220827344805002e-05
15,156.92551821453387,0.4690407976033748,0.24853941693436354,NBMF_PathIntegral,44,5,primary,3.7928071266505867,0.000842957990244031,0.001112041063606739,0.2464498650515452,6.070476956665516e-05
1,173.69570955326049,0.5191658761181643,4.566693678498268e-05,NMF_MU,44,5,supplemental,4.566693678498268e-05,,,,
2,172.32386609346318,0.5150655197332287,3.550003748387098e-05,NMF_MU,44,5,supplemental,8.116697426885366e-05,,,,
3,171.29541360042433,0.5119915379925875,3.4624943509697914e-05,NMF_MU,44,5,supplemental,0.00011579191777855158,,,,
4,170.42773055507934,0.5093980863201887,3.341701813042164e-05,NMF_MU,44,5,supplemental,0.00014920893590897322,,,,
5,169.65876207559654,0.5070996864611206,3.37500823661685e-05,NMF_MU,44,5,supplemental,0.00018295901827514172,,,,
6,168.94653314889612,0.5049708776628024,3.270898014307022e-05,NMF_MU,44,5,supplemental,0.00021566799841821194,,,,
7,168.26155448290407,0.5029235182308011,3.3415970392525196e-05,NMF_MU,44,5,supplemental,0.00024908396881073713,,,,
8,167.58284554379904,0.5008948986298566,3.258301876485348e-05,NMF_MU,44,5,supplemental,0.0002816669875755906,,,,
9,166.89584717869533,0.4988415024404623,3.3624935895204544e-05,NMF_MU,44,5,supplemental,0.00031529192347079515,,,,
10,166.19133677837135,0.49673576384646206,3.141607157886028e-05,NMF_MU,44,5,supplemental,0.00034670799504965544,,,,
11,165.4648055400357,0.494564206311461,3.374996595084667e-05,NMF_MU,44,5,supplemental,0.0003804579610005021,,,,
12,164.71594118929434,0.4923258964663517,3.308302257210016e-05,NMF_MU,44,5,supplemental,0.00041354098357260227,,,,
13,163.94798981804686,0.49003053668173024,3.26669542118907e-05,NMF_MU,44,5,supplemental,0.00044620793778449297,,,,
14,163.1669022160795,0.48769591350512226,3.300001844763756e-05,NMF_MU,44,5,supplemental,0.00047920795623213053,,,,
15,162.38031082858507,0.4853448398494409,3.279105294495821e-05,NMF_MU,44,5,supplemental,0.0005119990091770887,,,,
1,167.04582885917986,0.4992897885308366,0.0036249589174985886,Repo_ALS,45,5,primary,0.0036249589174985886,,,,
2,149.8420098253738,0.4478686232974745,0.0034244999988004565,Repo_ALS,45,5,primary,0.007049458916299045,,,,
3,148.03022895968863,0.44245332085340844,0.003779000020585954,Repo_ALS,45,5,primary,0.010828458936885,,,,
4,146.638146194748,0.43829247042049785,0.0034402080345898867,Repo_ALS,45,5,primary,0.014268666971474886,,,,
5,145.31317252741627,0.4343322049850246,0.0037264999700710177,Repo_ALS,45,5,primary,0.017995166941545904,,,,
6,144.40013550269518,0.43160319303598565,0.003939334070309997,Repo_ALS,45,5,primary,0.0219345010118559,,,,
7,143.92836433532563,0.43019309780643367,0.0043272089678794146,Repo_ALS,45,5,primary,0.026261709979735315,,,,
8,143.71677610998137,0.4295606735129973,0.00399583310354501,Repo_ALS,45,5,primary,0.030257543083280325,,,,
9,143.6252041279865,0.4292869704469716,0.0033854589564725757,Repo_ALS,45,5,primary,0.0336430020397529,,,,
10,143.5849241448726,0.42916657603551983,0.0037983329966664314,Repo_ALS,45,5,primary,0.03744133503641933,,,,
11,143.56652392879275,0.4291115789125257,0.0032379580661654472,Repo_ALS,45,5,primary,0.04067929310258478,,,,
12,143.55772352787986,0.42908527505123933,0.0035251249792054296,Repo_ALS,45,5,primary,0.04420441808179021,,,,
13,143.55330514393415,0.42907206877125637,0.0034398329444229603,Repo_ALS,45,5,primary,0.04764425102621317,,,,
14,143.55097552928942,0.4290651056952474,0.00326625001616776,Repo_ALS,45,5,primary,0.05091050104238093,,,,
15,143.54968585722807,0.4290612509441579,0.003456625039689243,Repo_ALS,45,5,primary,0.05436712608207017,,,,
1,173.75860492093912,0.5193538665339819,0.06174320797435939,Repo_SGD,45,5,primary,0.06174320797435939,,,,
2,170.5231417798882,0.5096832646486966,0.08218420809134841,Repo_SGD,45,5,primary,0.1439274160657078,,,,
3,169.6036155042032,0.5069348567245314,0.08208791690412909,Repo_SGD,45,5,primary,0.2260153329698369,,,,
4,168.56246906333666,0.5038229335484783,0.06421991693787277,Repo_SGD,45,5,primary,0.29023524990770966,,,,
5,166.61878205072512,0.49801337168078835,0.06578699999954551,Repo_SGD,45,5,primary,0.3560222499072552,,,,
6,163.36940145854112,0.4883011713833752,0.06206995795946568,Repo_SGD,45,5,primary,0.41809220786672086,,,,
7,159.15552049966047,0.4757061383482955,0.061292750062420964,Repo_SGD,45,5,primary,0.4793849579291418,,,,
8,154.85152769541477,0.46284176650647213,0.06048049998935312,Repo_SGD,45,5,primary,0.5398654579184949,,,,
9,150.94460473439486,0.4511642121949644,0.06063258298672736,Repo_SGD,45,5,primary,0.6004980409052223,,,,
10,147.74640598271452,0.4416049912954579,0.06109495903365314,Repo_SGD,45,5,primary,0.6615929999388754,,,,
11,145.44388562493418,0.4347228984567721,0.06025829107966274,Repo_SGD,45,5,primary,0.7218512910185382,,,,
12,143.95182896039472,0.4302632321388424,0.05986766691785306,Repo_SGD,45,5,primary,0.7817189579363912,,,,
13,143.04353404925592,0.4275483940779147,0.05905162496492267,Repo_SGD,45,5,primary,0.8407705829013139,,,,
14,142.46003333964137,0.42580434606485923,0.059959791018627584,Repo_SGD,45,5,primary,0.9007303739199415,,,,
15,142.0692526640485,0.4246363264728035,0.05948487494606525,Repo_SGD,45,5,primary,0.9602152488660067,,,,
1,167.49903428594135,0.5006443918946807,0.053044125088490546,NBMF_SA,45,5,primary,0.053044125088490546,0.0008994160452857614,0.0009130029939115047,0.05112658627331257,5.2748480811715126e-05
2,162.18200345291652,0.48475211120522477,0.05224495904985815,NBMF_SA,45,5,primary,0.1052890841383487,0.0009127920493483543,0.0008831203449517488,0.05035157909151167,4.658009856939316e-05
3,159.28638073375467,0.47609727160229054,0.051062208018265665,NBMF_SA,45,5,primary,0.15635129215661436,0.000820291112177074,0.0008527433965355158,0.04929383029229939,4.77122375741601e-05
4,158.51861584802373,0.47380246921149777,0.05126783298328519,NBMF_SA,45,5,primary,0.20761912513989955,0.0008073749486356974,0.0008610844379290938,0.04949470795691013,5.111948121339083e-05
5,158.18247362275832,0.47279776061317336,0.04964083293452859,NBMF_SA,45,5,primary,0.25725995807442814,0.0008449169108644128,0.0007950350409373641,0.047908367589116096,4.5499647967517376e-05
6,157.63710003269986,0.4711676722337733,0.04899679194204509,NBMF_SA,45,5,primary,0.30625675001647323,0.0008021669927984476,0.0007861704798415303,0.047321206191554666,4.337227437645197e-05
7,157.1441696419509,0.4696943333767765,0.04989124997518957,NBMF_SA,45,5,primary,0.3561479999916628,0.0008004169212654233,0.0007921232609078288,0.048205240280367434,4.512420855462551e-05
8,156.9923362780041,0.469240512717532,0.05107454105746001,NBMF_SA,45,5,primary,0.4072225410491228,0.0008406250271946192,0.0008218290749937296,0.04931962757837027,4.6830507926642895e-05
9,156.8006335172186,0.4686675248641564,0.05124475003685802,NBMF_SA,45,5,primary,0.45846729108598083,0.0008094169897958636,0.0008199565345421433,0.04951029142830521,6.053445395082235e-05
10,156.74263297657288,0.46849416478763456,0.050305417040362954,NBMF_SA,45,5,primary,0.5087727081263438,0.0007821659091860056,0.0008309583645313978,0.0485753653338179,5.9078680351376534e-05
11,156.64925269529894,0.4682150568254147,0.05186112504452467,NBMF_SA,45,5,primary,0.5606338331708685,0.00078037497587502,0.0008932527853175998,0.05008870840538293,5.3162919357419014e-05
12,156.4558052973174,0.4676368543579262,0.05008941702544689,NBMF_SA,45,5,primary,0.6107232501963153,0.0008993329247459769,0.000802042311988771,0.04829749767668545,4.5788008719682693e-05
13,156.2478492504789,0.46701528642439083,0.05145799997262657,NBMF_SA,45,5,primary,0.6621812501689419,0.000962125021032989,0.0008662078762426972,0.04951966891530901,4.7744717448949814e-05
14,156.2478492504789,0.46701528642439083,0.05080004094634205,NBMF_SA,45,5,primary,0.712981291115284,0.0008347919210791588,0.0008783269440755248,0.04899079434107989,4.674785304814577e-05
15,156.2478492504789,0.46701528642439083,0.05111183295957744,NBMF_SA,45,5,primary,0.7640931240748614,0.0007933330489322543,0.000861376291140914,0.049357332987710834,4.733202513307333e-05
1,167.49903428594135,0.5006443918946807,0.24463737499900162,NBMF_PathIntegral,45,5,primary,0.24463737499900162,0.0007935409666970372,0.0009748786687850952,0.2427424592897296,5.987822078168392e-05
2,162.18200345291652,0.48475211120522477,0.25215220800600946,NBMF_PathIntegral,45,5,primary,0.4967895830050111,0.000839291955344379,0.0011451651807874441,0.25003620388451964,6.328942254185677e-05
3,159.28638073375467,0.47609727160229054,0.2494945420185104,NBMF_PathIntegral,45,5,primary,0.7462841250235215,0.0009380000410601497,0.0010983371175825596,0.24732133059296757,6.537605077028275e-05
4,158.51861584802373,0.47380246921149777,0.2473032500129193,NBMF_PathIntegral,45,5,primary,0.9935873750364408,0.0009586669038981199,0.0010955417528748512,0.24512012710329145,6.19073398411274e-05
5,158.18247362275832,0.47279776061317336,0.24853708397131413,NBMF_PathIntegral,45,5,primary,1.242124459007755,0.0007966250414028764,0.001052501262165606,0.2465631611412391,6.0495687648653984e-05
6,157.63710003269986,0.4711676722337733,0.2475390830077231,NBMF_PathIntegral,45,5,primary,1.489663542015478,0.0008127079345285892,0.001087244600057602,0.24551120691467077,6.245519034564495e-05
7,157.1441696419509,0.4696943333767765,0.2631359579972923,NBMF_PathIntegral,45,5,primary,1.7527995000127703,0.0008009580196812749,0.001426495611667633,0.2607351680053398,9.83349746093154e-05
8,156.9923362780041,0.469240512717532,0.25744791701436043,NBMF_PathIntegral,45,5,primary,2.0102474170271307,0.001100833062082529,0.001180832041427493,0.255030004424043,7.02918041497469e-05
9,156.8006335172186,0.4686675248641564,0.2508203750476241,NBMF_PathIntegral,45,5,primary,2.261067792074755,0.000811917008832097,0.0011407063575461507,0.24874491477385163,5.8872741647064686e-05
10,156.74263297657288,0.46849416478763456,0.316367624909617,NBMF_PathIntegral,45,5,primary,2.577435416984372,0.0007977921050041914,0.0016204513376578689,0.3137834551744163,9.621027857065201e-05
11,156.64925269529894,0.4682150568254147,0.24632179201580584,NBMF_PathIntegral,45,5,primary,2.8237572090001777,0.0008204170735552907,0.0010290011996403337,0.24435070669278502,5.621102172881365e-05
12,156.4558052973174,0.4676368543579262,0.2397787079680711,NBMF_PathIntegral,45,5,primary,3.063535916968249,0.0008051249897107482,0.0009553773561492562,0.2379010368604213,5.478982347995043e-05
13,156.2478492504789,0.46701528642439083,0.25535516696982086,NBMF_PathIntegral,45,5,primary,3.3188910839380696,0.000817666994407773,0.0011902087135240436,0.25320537155494094,7.134047336876392e-05
14,156.2478492504789,0.46701528642439083,0.258762166951783,NBMF_PathIntegral,45,5,primary,3.5776532508898526,0.000978791038505733,0.0012201315257698298,0.2564279604703188,6.749399472028017e-05
15,156.2478492504789,0.46701528642439083,0.250497791916132,NBMF_PathIntegral,45,5,primary,3.8281510428059846,0.0009230830473825336,0.0011235852725803852,0.2483212980441749,6.412970833480358e-05
1,174.47545903484416,0.521496499734604,4.270800855010748e-05,NMF_MU,45,5,supplemental,4.270800855010748e-05,,,,
2,172.83958679327407,0.5166069774332387,3.574998117983341e-05,NMF_MU,45,5,supplemental,7.845798972994089e-05,,,,
3,171.67755023151227,0.5131337210631186,3.4374999813735485e-05,NMF_MU,45,5,supplemental,0.00011283298954367638,,,,
4,170.72444644572698,0.5102849520103226,3.075005952268839e-05,NMF_MU,45,5,supplemental,0.00014358304906636477,,,,
5,169.9053483340778,0.5078367177398573,2.958404365926981e-05,NMF_MU,45,5,supplemental,0.00017316709272563457,,,,
6,169.17111989056994,0.5056421537283166,2.9416987672448158e-05,NMF_MU,45,5,supplemental,0.00020258408039808273,,,,
7,168.48795747090736,0.5036002229457581,3.045797348022461e-05,NMF_MU,45,5,supplemental,0.00023304205387830734,,,,
8,167.83179842921427,0.5016390036120763,3.404100425541401e-05,NMF_MU,45,5,supplemental,0.00026708305813372135,,,,
9,167.18526060182802,0.49970654150082533,2.9416987672448158e-05,NMF_MU,45,5,supplemental,0.0002965000458061695,,,,
10,166.5359860410406,0.49776589946044675,2.920802216976881e-05,NMF_MU,45,5,supplemental,0.0003257080679759383,,,,
11,165.87576833469183,0.495792549025788,3.0249939300119877e-05,NMF_MU,45,5,supplemental,0.0003559580072760582,,,,
12,165.20007520945228,0.49377294350844825,2.9916991479694843e-05,NMF_MU,45,5,supplemental,0.00038587499875575304,,,,
13,164.50769401399123,0.49170345836760165,3.100000321865082e-05,NMF_MU,45,5,supplemental,0.00041687500197440386,,,,
14,163.80030995487698,0.4895891305828416,2.9708025977015495e-05,NMF_MU,45,5,supplemental,0.00044658302795141935,,,,
15,163.08191640879667,0.4874418961133911,2.9125018045306206e-05,NMF_MU,45,5,supplemental,0.00047570804599672556,,,,
1,193.913496770083,0.5795956083239201,0.0035488749854266644,Repo_ALS,46,5,primary,0.0035488749854266644,,,,
2,148.9496020896257,0.44520127103427876,0.003288457985036075,Repo_ALS,46,5,primary,0.0068373329704627395,,,,
3,145.22044437854944,0.4340550462067734,0.0034825829789042473,Repo_ALS,46,5,primary,0.010319915949366987,,,,
4,144.4925367348299,0.43187937468007465,0.003579750075004995,Repo_ALS,46,5,primary,0.013899666024371982,,,,
5,144.199926605989,0.4310047808614279,0.003532750066369772,Repo_ALS,46,5,primary,0.017432416090741754,,,,
6,144.00106101975348,0.4304103837598918,0.0036245830124244094,Repo_ALS,46,5,primary,0.021056999103166163,,,,
7,143.86132662088175,0.4299927261689204,0.003593500005081296,Repo_ALS,46,5,primary,0.02465049910824746,,,,
8,143.77059604559895,0.4297215380162104,0.00340674992185086,Repo_ALS,46,5,primary,0.02805724903009832,,,,
9,143.71556667221594,0.4295570585773221,0.0034021249739453197,Repo_ALS,46,5,primary,0.03145937400404364,,,,
10,143.68339162355008,0.429460889320334,0.0033861249685287476,Repo_ALS,46,5,primary,0.034845498972572386,,,,
11,143.66468856216488,0.4294049870112032,0.003282667021267116,Repo_ALS,46,5,primary,0.0381281659938395,,,,
12,143.65355936110967,0.4293717225084059,0.0034628750290721655,Repo_ALS,46,5,primary,0.04159104102291167,,,,
13,143.64657656875613,0.4293508513681843,0.00338758307043463,Repo_ALS,46,5,primary,0.0449786240933463,,,,
14,143.64182825181962,0.4293366589386259,0.0035927080316469073,Repo_ALS,46,5,primary,0.048571332124993205,,,,
15,143.63827017786073,0.4293260240726933,0.0032957500079646707,Repo_ALS,46,5,primary,0.051867082132957876,,,,
1,173.69644579797932,0.5191680767086998,0.06636470800731331,Repo_SGD,46,5,primary,0.06636470800731331,,,,
2,170.51874102714766,0.50967011106731,0.06704875000286847,Repo_SGD,46,5,primary,0.13341345801018178,,,,
3,169.70312537171182,0.5072322856459504,0.07131645793560892,Repo_SGD,46,5,primary,0.2047299159457907,,,,
4,168.84458213803836,0.504666152312883,0.06391370797064155,Repo_SGD,46,5,primary,0.26864362391643226,,,,
5,167.25781233890214,0.49992339421548854,0.06137574999593198,Repo_SGD,46,5,primary,0.33001937391236424,,,,
6,164.51309515072012,0.4917196020356813,0.061147250002250075,Repo_SGD,46,5,primary,0.3911666239146143,,,,
7,160.4912193528537,0.47969846070980704,0.06104908394627273,Repo_SGD,46,5,primary,0.45221570786088705,,,,
8,156.02401988163967,0.4663462741000607,0.062021124991588295,Repo_SGD,46,5,primary,0.5142368328524753,,,,
9,152.14823587164892,0.45476179221293256,0.06195587490219623,Repo_SGD,46,5,primary,0.5761927077546716,,,,
10,149.0799159815467,0.44559077130485847,0.062391749932430685,Repo_SGD,46,5,primary,0.6385844576871023,,,,
11,146.9293357172524,0.4391628181334969,0.06420383299700916,Repo_SGD,46,5,primary,0.7027882906841114,,,,
12,145.38883661220618,0.4345583603170801,0.0647377910790965,Repo_SGD,46,5,primary,0.7675260817632079,,,,
13,144.30297669874264,0.43131279130006284,0.06359812500886619,Repo_SGD,46,5,primary,0.8311242067720741,,,,
14,143.4926180361453,0.4288906787094908,0.06306095805484802,Repo_SGD,46,5,primary,0.8941851648269221,,,,
15,142.89607376197444,0.42710764427795683,0.06361866602674127,Repo_SGD,46,5,primary,0.9578038308536634,,,,
1,165.75893975017294,0.49544335551609575,0.055499790934845805,NBMF_SA,46,5,primary,0.055499790934845805,0.0008169589564204216,0.0009357903618365526,0.053633408271707594,5.892093759030104e-05
2,159.29522256248106,0.47612369928878334,0.053059249999932945,NBMF_SA,46,5,primary,0.10855904093477875,0.000850207987241447,0.000864744302816689,0.05123641376849264,4.941702354699373e-05
3,158.12165065108235,0.47261596446254023,0.05151441600173712,NBMF_SA,46,5,primary,0.16007345693651587,0.0008505420992150903,0.0008404572727158666,0.04972328362055123,4.833494313061237e-05
4,157.52809876746366,0.47084187410375683,0.0502950829686597,NBMF_SA,46,5,primary,0.21036853990517557,0.0008089169859886169,0.0008378718048334122,0.04855054500512779,4.704005550593138e-05
5,157.15903391520132,0.4697387617824335,0.05341191706247628,NBMF_SA,46,5,primary,0.26378045696765184,0.0008020000532269478,0.000915248179808259,0.051574957789853215,5.49595570191741e-05
6,156.96176145027414,0.4691491264232682,0.05655437509994954,NBMF_SA,46,5,primary,0.3203348320676014,0.0008292909478768706,0.0011024202685803175,0.05450149765238166,5.8325822465121746e-05
7,156.75059004578884,0.46851794798194296,0.0546997090568766,NBMF_SA,46,5,primary,0.375034541124478,0.0008393749594688416,0.000963167636655271,0.052784993895329535,5.382962990552187e-05
8,156.7114310588646,0.46840090415969365,0.05099429201800376,NBMF_SA,46,5,primary,0.42602883314248174,0.0008045000722631812,0.0008679587626829743,0.04920933663379401,5.403964314609766e-05
9,156.7114310588646,0.46840090415969365,0.0522635419620201,NBMF_SA,46,5,primary,0.47829237510450184,0.0007922910153865814,0.0009094552369788289,0.05045399256050587,5.14141283929348e-05
10,156.7114310588646,0.46840090415969365,0.050718167098239064,NBMF_SA,46,5,primary,0.5290105422027409,0.0008392910240218043,0.0008582439040765166,0.048918579472228885,5.0208414904773235e-05
11,156.7114310588646,0.46840090415969365,0.05358591605909169,NBMF_SA,46,5,primary,0.5825964582618326,0.0010059999767690897,0.0009081223979592323,0.05155674519483,5.8964709751307964e-05
12,156.7114310588646,0.46840090415969365,0.0552915419684723,NBMF_SA,46,5,primary,0.6378880002303049,0.0009240830549970269,0.001078165601938963,0.05315145489294082,7.353094406425953e-05
13,156.7114310588646,0.46840090415969365,0.05929962499067187,NBMF_SA,46,5,primary,0.6971876252209768,0.0010945419780910015,0.0009830771014094353,0.057095578871667385,5.986797623336315e-05
14,156.7114310588646,0.46840090415969365,0.05565975001081824,NBMF_SA,46,5,primary,0.752847375231795,0.0010864159557968378,0.0009742022957652807,0.05348270735703409,5.745969247072935e-05
15,156.7114310588646,0.46840090415969365,0.052827542065642774,NBMF_SA,46,5,primary,0.8056749172974378,0.0008500829571858048,0.0009265393018722534,0.05095090775284916,5.012622568756342e-05
1,165.75893975017294,0.49544335551609575,0.25217208301182836,NBMF_PathIntegral,46,5,primary,0.25217208301182836,0.0008587909396737814,0.0011063794372603297,0.25005978695116937,7.324898615479469e-05
2,159.29522256248106,0.47612369928878334,0.2576858749380335,NBMF_PathIntegral,46,5,primary,0.5098579579498619,0.0009143329225480556,0.0011247509391978383,0.2555002913577482,6.645929533988237e-05
3,158.12165065108235,0.47261596446254023,0.25256770802661777,NBMF_PathIntegral,46,5,primary,0.7624256659764796,0.000948290922679007,0.00109816063195467,0.25038241501897573,7.091625593602657e-05
4,157.52809876746366,0.47084187410375683,0.248346250038594,NBMF_PathIntegral,46,5,primary,1.0107719160150737,0.0008203750476241112,0.0010586617281660438,0.2463345838477835,6.541761104017496e-05
5,157.15903391520132,0.4697387617824335,0.25405316601973027,NBMF_PathIntegral,46,5,primary,1.264825082034804,0.0009028749773278832,0.0011752494610846043,0.2518358709057793,7.320172153413296e-05
6,156.96176145027414,0.4691491264232682,0.2571080829948187,NBMF_PathIntegral,46,5,primary,1.5219331650296226,0.0008420828962698579,0.0010961273219436407,0.25502978649456054,6.67870044708252e-05
7,156.75059004578884,0.46851794798194296,0.2564118329901248,NBMF_PathIntegral,46,5,primary,1.7783449980197474,0.0008387500420212746,0.0012102912878617644,0.25422066799364984,7.2503462433815e-05
8,156.7114310588646,0.46840090415969365,0.25969350000377744,NBMF_PathIntegral,46,5,primary,2.038038498023525,0.000810749945230782,0.0013841240433976054,0.2573579997988418,7.562292739748955e-05
9,156.7114310588646,0.46840090415969365,0.41397183295339346,NBMF_PathIntegral,46,5,primary,2.4520103309769183,0.0008272919803857803,0.002291831187903881,0.41063546028453857,0.00013286515604704618
10,156.7114310588646,0.46840090415969365,0.25452537497039884,NBMF_PathIntegral,46,5,primary,2.706535705947317,0.0008150829235091805,0.0013743326999247074,0.2521887836046517,7.500022184103727e-05
11,156.7114310588646,0.46840090415969365,0.24939308397006243,NBMF_PathIntegral,46,5,primary,2.9559287899173796,0.0009555000578984618,0.0011281687766313553,0.24718441639561206,5.883083213120699e-05
12,156.7114310588646,0.46840090415969365,0.24884249991737306,NBMF_PathIntegral,46,5,primary,3.2047712898347527,0.0008966670138761401,0.0010996615746989846,0.24671886989381164,6.374984513968229e-05
13,156.7114310588646,0.46840090415969365,0.2544829580001533,NBMF_PathIntegral,46,5,primary,3.459254247834906,0.0008182079764083028,0.001065119169652462,0.2524580368772149,6.308115553110838e-05
14,156.7114310588646,0.46840090415969365,0.24817470798734576,NBMF_PathIntegral,46,5,primary,3.7074289558222517,0.0009301661048084497,0.001030745916068554,0.24609798879828304,5.729612894356251e-05
15,156.7114310588646,0.46840090415969365,0.24401629099156708,NBMF_PathIntegral,46,5,primary,3.951445246813819,0.0008385410765185952,0.0009356652153655887,0.24212699779309332,5.537504330277443e-05
1,175.35672668302902,0.5241305549558942,4.0624989196658134e-05,NMF_MU,46,5,supplemental,4.0624989196658134e-05,,,,
2,173.47355278747233,0.5185018631022836,3.275007475167513e-05,NMF_MU,46,5,supplemental,7.337506394833326e-05,,,,
3,172.11741670931514,0.5144484551225313,3.074994310736656e-05,NMF_MU,46,5,supplemental,0.00010412500705569983,,,,
4,171.0156844333583,0.5111554445826285,3.033294342458248e-05,NMF_MU,46,5,supplemental,0.0001344579504802823,,,,
5,170.0756780548807,0.5083458228810093,3.441690932959318e-05,NMF_MU,46,5,supplemental,0.0001688748598098755,,,,
6,169.23673626428592,0.5058382770651311,3.104202914983034e-05,NMF_MU,46,5,supplemental,0.00019991688895970583,,,,
7,168.4578378159924,0.5035101971352616,3.095809370279312e-05,NMF_MU,46,5,supplemental,0.00023087498266249895,,,,
8,167.71087029487694,0.5012775567981506,3.062502946704626e-05,NMF_MU,46,5,supplemental,0.0002615000121295452,,,,
9,166.97686306254099,0.49908365397330323,3.0458089895546436e-05,NMF_MU,46,5,supplemental,0.00029195810202509165,,,,
10,166.2438231007874,0.49689264226119917,3.466696944087744e-05,NMF_MU,46,5,supplemental,0.0003266250714659691,,,,
11,165.5053971559346,0.4946855321742897,3.0459021218121052e-05,NMF_MU,46,5,supplemental,0.00035708409268409014,,,,
12,164.75988880851625,0.49245725321831374,3.0499999411404133e-05,NMF_MU,46,5,supplemental,0.00038758409209549427,,,,
13,164.0093474983016,0.49021393104367483,3.087497316300869e-05,NMF_MU,46,5,supplemental,0.00041845906525850296,,,,
14,163.25859001113608,0.4879699627293219,3.0624913051724434e-05,NMF_MU,46,5,supplemental,0.0004490839783102274,,,,
15,162.5141358594104,0.4857448346999393,3.462505992501974e-05,NMF_MU,46,5,supplemental,0.00048370903823524714,,,,
