method,k,silhouette,davies_bouldin,objective,iters
vqe_adiabatic,4,0.722843451449842,0.49195317597140764,81.58682699240904,2
vqe_adiabatic,5,0.7142048654919253,0.5685904515672072,72.65590240670096,2
vqe_adiabatic,6,0.7116023994206856,0.5283316486907507,63.766195111346825,2
vqe_adiabatic,7,0.7057198212711292,0.5395047470391089,58.45795079118958,2
vqe_adiabatic,8,0.703173070786253,0.4978488128387669,51.91577600721462,2
vqe_adiabatic,9,0.7057995691017738,0.5120706159151408,47.62651562455146,2
vqe_adiabatic,10,0.7085126940778494,0.5450389510292033,44.607070918483416,2
