sparsity_drop,hr@10_hybrid,ndcg@10_hybrid,precision@10_hybrid,mrr@10_hybrid,map@10_hybrid,novelty_hybrid,category_coverage_at10,hr@10_classical,ndcg@10_classical,precision@10_classical,mrr@10_classical,map@10_classical,novelty_classical,hr@10_improvement_pct,ndcg@10_improvement_pct,precision@10_improvement_pct,mrr@10_improvement_pct,map@10_improvement_pct,novelty_improvement_pct,p_value_hr10,p_value_ndcg10
0.0,0.0033333333333333335,0.0033333333333333335,0.0003333333333333334,0.0033333333333333335,0.0033333333333333335,0.9884875736612881,0.19966666666666663,0.0,0.0,0.0,0.0,0.0,0.8983272354599184,,,,,,10.036469411417782,0.5285954792089689,0.1289399609785056
0.2,0.013333333333333334,0.013333333333333334,0.0013333333333333335,0.013333333333333334,0.013333333333333334,0.9889267230335657,,0.0033333333333333335,0.0011873572903600739,0.0003333333333333334,0.0005555555555555556,0.0005555555555555556,0.8983081732001181,300.0,1022.9419688230416,300.0,2300.0,2300.0,10.087690676422268,,
0.4,0.0,0.0,0.0,0.0,0.0,0.9889487573661303,,0.0,0.0,0.0,0.0,0.0,0.8983081732001181,,,,,,10.09014354651986,,
0.6,0.006666666666666667,0.006666666666666667,0.0006666666666666668,0.006666666666666667,0.006666666666666667,0.9890950550858331,,0.0033333333333333335,0.002103099178571525,0.0003333333333333334,0.0016666666666666668,0.0016666666666666668,0.8982958237253552,100.0,216.9925001442312,100.0,300.0,300.0,10.107943169981695,,
0.8,0.01,0.005880032971355755,0.0010000000000000002,0.004642857142857143,0.004642857142857143,0.9890829105816056,,0.0,0.0,0.0,0.0,0.0,0.8982649244171307,,,,,,10.110378764194227,0.42264973081037427,0.6740043565424878
0.9,0.01,0.007777777777777778,0.0010000000000000002,0.007142857142857143,0.007142857142857143,0.9892513963617747,,0.0033333333333333335,0.0011873572903600739,0.0003333333333333334,0.0005555555555555556,0.0005555555555555556,0.8982963361516939,199.99999999999997,555.049481813441,200.0,1185.7142857142858,1185.7142857142858,10.12528455807053,0.42264973081037427,0.8603174408955993
0.95,0.006666666666666667,0.006666666666666667,0.0006666666666666668,0.006666666666666667,0.006666666666666667,0.9889061747373834,,0.01,0.006547543623015969,0.0010000000000000002,0.005476190476190476,0.005476190476190476,0.8979427619779815,-33.33333333333333,1.8193547154379548,-33.333333333333336,21.73913043478263,21.73913043478263,10.130201680007797,0.42264973081037427,0.15899808031320695
