sample_users,k,use_dwave,selected_features,solver,silhouette_gate,db_gate,runtime_gate_s,silhouette_dwave,db_dwave,runtime_dwave_s,best_energy,chain_break_fraction,hybrid_time_s,noisy_shots,noisy_corr,noisy_mae
320,6,True,32,SimulatedAnnealingSampler_local,0.1477234727119155,1.383728895736722,0.0077203000000736,-0.0187151987960655,147.22762885767602,1509.1096532999982,32.09856775234766,,1509.1096532999982,1024,-0.0598702646174764,0.492428456563025
320,6,True,32,SimulatedAnnealingSampler_local,0.14772352518508586,1.3837290869629326,0.007900399999925867,-0.017757043206497892,40.404266542279785,1833.8809340000007,31.513361852736125,,1833.8809340000007,1024,-0.07620781430721414,0.48996263625052505
