sample_users,k,use_dwave,selected_features,solver,silhouette_gate,db_gate,runtime_gate_s,silhouette_dwave,db_dwave,runtime_dwave_s,best_energy,chain_break_fraction,hybrid_time_s,noisy_shots,noisy_corr,noisy_mae
800,6,True,32,SimulatedAnnealingSampler_local,0.1422647436201395,3.8050159503582406,0.0291101999991951,-0.0122519731661249,967.7523666774028,4470.631231899999,89.43953274872729,,4470.631231899999,1024,0.2093566216925317,0.5154813679882189
800,6,True,32,SimulatedAnnealingSampler_local,0.1422198879184006,3.695076566051604,0.0289692000005743,-0.0112848709237766,60.7865066092356,5739.909358099998,90.84455157952108,,5739.909358099998,1024,0.030654466422311,0.5111125532501022
320,6,True,32,SimulatedAnnealingSampler_local,0.1427654966123237,2.288704722197929,0.0108696999996027,-0.0206505716700132,105.31270856663065,1557.5804904999968,36.9437721132208,,1557.5804904999968,1024,0.119870897474499,0.5337474149862426
320,6,True,32,SimulatedAnnealingSampler_local,0.1427654966123237,2.288704722197929,0.0019291000007797,-0.0180904326811306,89.9634783147743,1601.4437243000002,38.8324416507603,,1601.4437243000002,1024,0.1292625625050829,0.5318064970174926
320,6,True,32,SimulatedAnnealingSampler_local,0.14276549661232374,2.2887047221979295,0.020325000004959293,-0.018350666282304088,95.2801886343254,1768.0339973999944,39.14104287675946,,1768.0339973999944,1024,0.10807557078352041,0.5342234892049926
