iteration,error,relative_error,iter_time,method,seed,rank,tier,cumulative_time,nnls_time,qubo_build_time,annealing_time,postprocess_time
13,65.83467602545325,0.3639553060103885,0.11737583298236132,NBMF_PathIntegral,42,5,primary,1.5332010000711307,0.0003262920072302222,0.00039616518188267946,0.11660037457477301,2.345896791666746e-05
14,65.83467602545325,0.3639553060103885,0.11555966606829315,NBMF_PathIntegral,42,5,primary,1.6487606661394238,0.0003262499812990427,0.00036250229459255934,0.11482232564594597,2.2284919396042824e-05
15,65.83467602545325,0.3639553060103885,0.12300245801452547,NBMF_PathIntegral,42,5,primary,1.7717631241539493,0.0003547499654814601,0.0004346253117546439,0.12214649503584951,2.6751193217933178e-05
1,77.60045161061682,0.42900030527327176,4.970806185156107e-05,NMF_MU,42,5,supplemental,4.970806185156107e-05,,,,
2,76.09779557641839,0.4206931384461183,2.3541972041130066e-05,NMF_MU,42,5,supplemental,7.325003389269114e-05,,,,
3,75.03311653356485,0.41480724957662957,2.0541949197649956e-05,NMF_MU,42,5,supplemental,9.379198309034109e-05,,,,
4,74.17244958854027,0.4100492053321597,1.9333092495799065e-05,NMF_MU,42,5,supplemental,0.00011312507558614016,,,,
5,73.44686636676252,0.40603794744405186,2.050003968179226e-05,NMF_MU,42,5,supplemental,0.00013362511526793242,,,,
6,72.81212135411464,0.40252887245099633,1.8707942217588425e-05,NMF_MU,42,5,supplemental,0.00015233305748552084,,,,
7,72.2392766932813,0.39936200255177473,1.9957893528044224e-05,NMF_MU,42,5,supplemental,0.00017229095101356506,,,,
8,71.70935862251187,0.3964324446766398,1.90419377759099e-05,NMF_MU,42,5,supplemental,0.00019133288878947496,,,,
9,71.21012966529428,0.3936725461115868,1.9875005818903446e-05,NMF_MU,42,5,supplemental,0.0002112078946083784,,,,
10,70.73400527959247,0.39104037706392397,1.837499439716339e-05,NMF_MU,42,5,supplemental,0.0002295828890055418,,,,
11,70.27660468493934,0.38851171916740834,1.8999911844730377e-05,NMF_MU,42,5,supplemental,0.0002485828008502722,,,,
12,69.83567545494353,0.3860741202830452,1.9124941900372505e-05,NMF_MU,42,5,supplemental,0.0002677077427506447,,,,
13,69.41027119869926,0.38372234845690845,1.862493809312582e-05,NMF_MU,42,5,supplemental,0.0002863326808437705,,,,
14,69.00013560962107,0.38145498674359196,1.808290835469961e-05,NMF_MU,42,5,supplemental,0.0003044155891984701,,,,
15,68.60527509123995,0.37927207054387896,1.8249964341521263e-05,NMF_MU,42,5,supplemental,0.0003226655535399914,,,,
1,75.80126393063237,0.4190538159431551,0.001248166081495583,Repo_ALS,43,5,primary,0.001248166081495583,,,,
2,61.294351310685954,0.3388549277490787,0.0011777919717133045,Repo_ALS,43,5,primary,0.0024259580532088876,,,,
3,60.058671729500894,0.33202369279430927,0.0011600839206948876,Repo_ALS,43,5,primary,0.003586041973903775,,,,
4,59.55983110373416,0.3292659410506666,0.0011963329743593931,Repo_ALS,43,5,primary,0.004782374948263168,,,,
5,59.34878307435477,0.32809919952852457,0.0012102089822292328,Repo_ALS,43,5,primary,0.005992583930492401,,,,
6,59.24907428792915,0.32754797722340634,0.001204292057082057,Repo_ALS,43,5,primary,0.007196875987574458,,,,
7,59.185731963235256,0.32719780043878205,0.001396083040162921,Repo_ALS,43,5,primary,0.008592959027737379,,,,
8,59.11941007468126,0.32683115166489696,0.001220459002070129,Repo_ALS,43,5,primary,0.009813418029807508,,,,
9,59.020086015200185,0.32628205625431644,0.0011567920446395874,Repo_ALS,43,5,primary,0.010970210074447095,,,,
10,58.86401327721121,0.3254192358602023,0.0011497080558910966,Repo_ALS,43,5,primary,0.012119918130338192,,,,
11,58.652809294784234,0.3242516321793533,0.0011637499555945396,Repo_ALS,43,5,primary,0.013283668085932732,,,,
12,58.43070840275788,0.32302378687042554,0.0011482919799163938,Repo_ALS,43,5,primary,0.014431960065849125,,,,
13,58.253341617126466,0.3220432461183817,0.0011544169392436743,Repo_ALS,43,5,primary,0.0155863770050928,,,,
14,58.140486389638696,0.3214193460502884,0.0011529590701684356,Repo_ALS,43,5,primary,0.016739336075261235,,,,
15,58.07864934375324,0.32107749093203247,0.0013003749772906303,Repo_ALS,43,5,primary,0.018039711052551866,,,,
1,79.512939091751,0.4395731524179606,0.015543624991551042,Repo_SGD,43,5,primary,0.015543624991551042,,,,
2,76.03343310340776,0.42033732195282963,0.015029375092126429,Repo_SGD,43,5,primary,0.03057300008367747,,,,
3,74.66630931264959,0.4127794210462147,0.01599079102743417,Repo_SGD,43,5,primary,0.04656379111111164,,,,
4,74.06406619654253,0.40945002701182087,0.014990208088420331,Repo_SGD,43,5,primary,0.06155399919953197,,,,
5,73.69531257672766,0.40741143816101116,0.015075750066898763,Repo_SGD,43,5,primary,0.07662974926643074,,,,
6,73.34489817480456,0.4054742344169984,0.015513499965891242,Repo_SGD,43,5,primary,0.09214324923232198,,,,
7,72.94142741763739,0.40324371804240206,0.014888999983668327,Repo_SGD,43,5,primary,0.1070322492159903,,,,
8,72.40804625479892,0.4002950150782378,0.014847624930553138,Repo_SGD,43,5,primary,0.12187987414654344,,,,
9,71.71757296224044,0.3964778561939446,0.01510650001000613,Repo_SGD,43,5,primary,0.13698637415654957,,,,
10,70.87124763973773,0.39179909706073757,0.015076500014401972,Repo_SGD,43,5,primary,0.15206287417095155,,,,
11,69.90375680267535,0.3864504959142969,0.014949375065043569,Repo_SGD,43,5,primary,0.1670122492359951,,,,
12,68.85819968659564,0.38067031921855377,0.015082792029716074,Repo_SGD,43,5,primary,0.1820950412657112,,,,
13,67.77248414090626,0.37466813378182673,0.014939874992705882,Repo_SGD,43,5,primary,0.19703491625841707,,,,
14,66.68162360696914,0.3686375051919596,0.014834291068837047,Repo_SGD,43,5,primary,0.21186920732725412,,,,
15,65.55938650520984,0.362433416823254,0.014904708950780332,Repo_SGD,43,5,primary,0.22677391627803445,,,,
1,71.47542649546212,0.39513919248757856,0.027597666950896382,NBMF_SA,43,5,primary,0.027597666950896382,0.0003511669347062707,0.00045295467134565115,0.026728916680440307,2.7711736038327217e-05
2,68.07837448797622,0.37635919420157316,0.02437400002963841,NBMF_SA,43,5,primary,0.05197166698053479,0.0003257910721004009,0.00037579110357910395,0.023622622597031295,2.341426443308592e-05
3,67.16071421673142,0.3712860724821718,0.024884041980840266,NBMF_SA,43,5,primary,0.07685570896137506,0.00032195798121392727,0.0004108303692191839,0.024096083361655474,2.499378751963377e-05
4,67.16071421673142,0.3712860724821718,0.024140625027939677,NBMF_SA,43,5,primary,0.10099633398931473,0.00033720803912729025,0.00037829310167580843,0.023377083125524223,2.216617576777935e-05
5,67.16071421673142,0.3712860724821718,0.02492029103450477,NBMF_SA,43,5,primary,0.1259166250238195,0.0003339999821037054,0.0003928320948034525,0.024144035996869206,2.4166889488697052e-05
6,67.16071421673142,0.3712860724821718,0.023851415957324207,NBMF_SA,43,5,primary,0.1497680409811437,0.00032070802990347147,0.00035982776898890734,0.023125912994146347,2.1624146029353142e-05
7,67.16071421673142,0.3712860724821718,0.023805457982234657,NBMF_SA,43,5,primary,0.17357349896337837,0.00032608292531222105,0.00036433327477425337,0.0230678339721635,2.2750813513994217e-05
8,67.16071421673142,0.3712860724821718,0.023862875066697598,NBMF_SA,43,5,primary,0.19743637403007597,0.0003209169954061508,0.0003608762053772807,0.02313045272603631,2.5997404009103775e-05
9,67.16071421673142,0.3712860724821718,0.02372958406340331,NBMF_SA,43,5,primary,0.22116595809347928,0.0003248749999329448,0.0003637062618508935,0.022994372877292335,2.2708787582814693e-05
10,67.16071421673142,0.3712860724821718,0.024118333007209003,NBMF_SA,43,5,primary,0.24528429110068828,0.0003189999843016267,0.00037825002800673246,0.023367454996332526,2.341577783226967e-05
11,67.16071421673142,0.3712860724821718,0.024959250004030764,NBMF_SA,43,5,primary,0.27024354110471904,0.0003284170525148511,0.00042066420428454876,0.024157042149454355,2.491520717740059e-05
12,67.16071421673142,0.3712860724821718,0.023983333026990294,NBMF_SA,43,5,primary,0.29422687413170934,0.0003362080315127969,0.00038666604086756706,0.02321403950918466,2.237351145595312e-05
13,67.16071421673142,0.3712860724821718,0.024248541914857924,NBMF_SA,43,5,primary,0.31847541604656726,0.00034445803612470627,0.00036029296461492777,0.023494871682487428,2.5126966647803783e-05
14,67.16071421673142,0.3712860724821718,0.025766749982722104,NBMF_SA,43,5,primary,0.34424216602928936,0.0003225419204682112,0.000404918915592134,0.024981751339510083,2.48331343755126e-05
15,67.16071421673142,0.3712860724821718,0.025277749984525144,NBMF_SA,43,5,primary,0.3695199160138145,0.0003350410843268037,0.00040532590355724096,0.024479413288645446,2.329458948224783e-05
1,71.47542649546212,0.39513919248757856,0.12108625005930662,NBMF_PathIntegral,43,5,primary,0.12108625005930662,0.0003562079509720206,0.0004699541023001075,0.12019683443941176,2.787611447274685e-05
2,68.07837448797622,0.37635919420157316,0.1233550839824602,NBMF_PathIntegral,43,5,primary,0.24444133404176682,0.00034433300606906414,0.0004539201036095619,0.12249933124985546,2.6121269911527634e-05
3,67.16071421673142,0.3712860724821718,0.12064666592050344,NBMF_PathIntegral,43,5,primary,0.36508799996227026,0.000337334000505507,0.0004299979191273451,0.11982095905113965,2.5214743800461292e-05
4,67.16071421673142,0.3712860724821718,0.11739100003615022,NBMF_PathIntegral,43,5,primary,0.4824789999984205,0.00033229205291718245,0.0004049125127494335,0.11660207353997976,2.3455708287656307e-05
5,67.16071421673142,0.3712860724821718,0.11655579099897295,NBMF_PathIntegral,43,5,primary,0.5990347909973934,0.00033599999733269215,0.0003947931108996272,0.1157726189121604,2.549774944782257e-05
6,67.16071421673142,0.3712860724821718,0.11783987493254244,NBMF_PathIntegral,43,5,primary,0.7168746659299359,0.00032187497708946466,0.0004228311590850353,0.11703241302166134,2.541986759752035e-05
7,67.16071421673142,0.3712860724821718,0.11689908301923424,NBMF_PathIntegral,43,5,primary,0.8337737489491701,0.0003201670479029417,0.00043279281817376614,0.1160870004678145,2.3954780772328377e-05
8,67.16071421673142,0.3712860724821718,0.11866908299271017,NBMF_PathIntegral,43,5,primary,0.9524428319418803,0.00032358302269130945,0.0004447909304872155,0.11783933488186449,2.7036992833018303e-05
9,67.16071421673142,0.3712860724821718,0.11966883402783424,NBMF_PathIntegral,43,5,primary,1.0721116659697145,0.00037520797923207283,0.00045345514081418514,0.1187768669333309,2.6707886718213558e-05
10,67.16071421673142,0.3712860724821718,0.12265512510202825,NBMF_PathIntegral,43,5,primary,1.1947667910717428,0.0003343339776620269,0.0005120056448504329,0.12173958367202431,3.162608481943607e-05
11,67.16071421673142,0.3712860724821718,0.12097908393479884,NBMF_PathIntegral,43,5,primary,1.3157458750065416,0.0003480419982224703,0.0004619613755494356,0.1200987440533936,2.9246089980006218e-05
12,67.16071421673142,0.3712860724821718,0.12643541698344052,NBMF_PathIntegral,43,5,primary,1.4421812919899821,0.00034708296880126,0.0005480850813910365,0.12536583084147424,7.078750059008598e-05
13,67.16071421673142,0.3712860724821718,0.11946166609413922,NBMF_PathIntegral,43,5,primary,1.5616429580841213,0.00033041706774383783,0.0004417895106598735,0.11862558301072568,3.0414084903895855e-05
14,67.16071421673142,0.3712860724821718,0.1180753749795258,NBMF_PathIntegral,43,5,primary,1.6797183330636472,0.000335542019456625,0.0004138721851631999,0.1172647881321609,2.4539302103221416e-05
15,67.16071421673142,0.3712860724821718,0.11562887497711927,NBMF_PathIntegral,43,5,primary,1.7953472080407664,0.00032337510492652655,0.0003821218851953745,0.11487049609422684,2.379133366048336e-05
1,77.09272008680139,0.4261934017798921,2.9582995921373367e-05,NMF_MU,43,5,supplemental,2.9582995921373367e-05,,,,
2,75.87337210411147,0.41945245316488744,2.095801755785942e-05,NMF_MU,43,5,supplemental,5.054101347923279e-05,,,,
3,75.03477343375984,0.4148164094548868,2.0875013433396816e-05,NMF_MU,43,5,supplemental,7.14160269126296e-05,,,,
4,74.34478949488465,0.41100195587546184,1.954101026058197e-05,NMF_MU,43,5,supplemental,9.095703717321157e-05,,,,
5,73.75687382286343,0.40775176856936707,1.9749975763261318e-05,NMF_MU,43,5,supplemental,0.00011070701293647289,,,,
6,73.24037470896988,0.40489639501245095,2.0042061805725098e-05,NMF_MU,43,5,supplemental,0.000130749074742198,,,,
7,72.77443616214313,0.4023205365647417,1.970806624740362e-05,NMF_MU,43,5,supplemental,0.0001504571409896016,,,,
8,72.34458880993122,0.3999442018721922,1.937500201165676e-05,NMF_MU,43,5,supplemental,0.00016983214300125837,,,,
9,71.94066305005504,0.3977111700959839,1.9124941900372505e-05,NMF_MU,43,5,supplemental,0.00018895708490163088,,,,
10,71.55546175419731,0.3955816531913166,1.9832979887723923e-05,NMF_MU,43,5,supplemental,0.0002087900647893548,,,,
11,71.18389526426651,0.3935275138879853,1.9915984012186527e-05,NMF_MU,43,5,supplemental,0.00022870604880154133,,,,
12,70.82241143751823,0.39152911479612806,2.0832987502217293e-05,NMF_MU,43,5,supplemental,0.0002495390363037586,,,,
13,70.46861839169398,0.38957323281977374,2.3707980290055275e-05,NMF_MU,43,5,supplemental,0.0002732470165938139,,,,
14,70.12103045410217,0.38765165468148627,1.8459046259522438e-05,NMF_MU,43,5,supplemental,0.00029170606285333633,,,,
15,69.77888661932091,0.38576017329803974,1.8291990272700787e-05,NMF_MU,43,5,supplemental,0.0003099980531260371,,,,
1,72.93623890297512,0.40321503426121486,0.0012206670362502337,Repo_ALS,44,5,primary,0.0012206670362502337,,,,
2,62.664606644010846,0.34643014083222373,0.0011670419480651617,Repo_ALS,44,5,primary,0.0023877089843153954,,,,
3,60.52920182194295,0.33462493478592525,0.0011678750161081553,Repo_ALS,44,5,primary,0.0035555840004235506,,,,
4,59.61400471802004,0.3295654302492993,0.001469625043682754,Repo_ALS,44,5,primary,0.005025209044106305,,,,
5,59.16204287836417,0.3270668395431891,0.001285583944991231,Repo_ALS,44,5,primary,0.006310792989097536,,,,
6,58.82397947978608,0.3251979161261007,0.0012039999710395932,Repo_ALS,44,5,primary,0.007514792960137129,,,,
7,58.525081745382266,0.32354551312272456,0.0018464160384610295,Repo_ALS,44,5,primary,0.009361208998598158,,,,
8,58.299614237579064,0.32229905607680265,0.0016874170396476984,Repo_ALS,44,5,primary,0.011048626038245857,,,,
9,58.16179671248166,0.3215371563827717,0.011799916974268854,Repo_ALS,44,5,primary,0.02284854301251471,,,,
10,58.08870275175164,0.3211330694114206,0.0028435420244932175,Repo_ALS,44,5,primary,0.025692085037007928,,,,
11,58.05255198283388,0.32093321631031496,0.0076110000954940915,Repo_ALS,44,5,primary,0.03330308513250202,,,,
12,58.03511304964351,0.32083680826748745,0.0016345420153811574,Repo_ALS,44,5,primary,0.03493762714788318,,,,
13,58.02672130469681,0.32079041599696334,0.0012511659879237413,Repo_ALS,44,5,primary,0.03618879313580692,,,,
14,58.02265340210424,0.3207679273204439,0.0012480419827625155,Repo_ALS,44,5,primary,0.037436835118569434,,,,
15,58.020659782093574,0.3207569059465289,0.002552666002884507,Repo_ALS,44,5,primary,0.03998950112145394,,,,
1,79.52935182877438,0.43966388731765854,0.03244162502232939,Repo_SGD,44,5,primary,0.03244162502232939,,,,
2,76.06940208753235,0.4205361700890138,0.01873200002592057,Repo_SGD,44,5,primary,0.05117362504824996,,,,
3,74.70402887949675,0.4129879469678601,0.014931667014025152,Repo_SGD,44,5,primary,0.06610529206227511,,,,
4,74.11454257846756,0.4097290767184332,0.014893500017933547,Repo_SGD,44,5,primary,0.08099879208020866,,,,
5,73.7888524722599,0.4079285568491848,0.014862874988466501,Repo_SGD,44,5,primary,0.09586166706867516,,,,
6,73.51252428608682,0.40640092558205376,0.014885040931403637,Repo_SGD,44,5,primary,0.1107467080000788,,,,
7,73.18947988947417,0.40461503204809546,0.014746583998203278,Repo_SGD,44,5,primary,0.12549329199828207,,,,
8,72.78146228841804,0.40235937925514187,0.0147660409566015,Repo_SGD,44,5,primary,0.14025933295488358,,,,
9,72.24302522243127,0.3993827256289771,0.014761292026378214,Repo_SGD,44,5,primary,0.1550206249812618,,,,
10,71.56297987998563,0.3956232158135866,0.014693917008116841,Repo_SGD,44,5,primary,0.16971454198937863,,,,
11,70.74575392445635,0.3911053273590388,0.014673541998490691,Repo_SGD,44,5,primary,0.18438808398786932,,,,
12,69.81332075541104,0.38595053629964454,0.014644459006376565,Repo_SGD,44,5,primary,0.1990325429942459,,,,
13,68.80419563796713,0.3803717674335219,0.014585667056962848,Repo_SGD,44,5,primary,0.21361821005120873,,,,
14,67.76430038452158,0.37462289133910326,0.01467170799151063,Repo_SGD,44,5,primary,0.22828991804271936,,,,
15,66.69818946720113,0.36872908660610265,0.01464758301153779,Repo_SGD,44,5,primary,0.24293750105425715,,,,
1,70.46023771379133,0.38952690173143584,0.026329042040742934,NBMF_SA,44,5,primary,0.026329042040742934,0.00034487503580749035,0.0004508721176534891,0.02547553856857121,2.5956775061786175e-05
2,67.14464870881828,0.371197257176899,0.024782042019069195,NBMF_SA,44,5,primary,0.05111108405981213,0.0003326250007376075,0.0003984172362834215,0.023997207754291594,2.3919041268527508e-05
3,66.39045552834597,0.3670278342168221,0.024098915979266167,NBMF_SA,44,5,primary,0.0752100000390783,0.00033133302349597216,0.00039483141154050827,0.023321583052165806,2.2540101781487465e-05
4,66.39045552834597,0.3670278342168221,0.02347129094414413,NBMF_SA,44,5,primary,0.09868129098322242,0.0003248749999329448,0.000361007172614336,0.022739125415682793,2.2119958885014057e-05
5,66.39045552834597,0.3670278342168221,0.023492583073675632,NBMF_SA,44,5,primary,0.12217387405689806,0.0003173750592395663,0.0003586640814319253,0.022769911563955247,2.2290158085525036e-05
6,66.39045552834597,0.3670278342168221,0.02380516706034541,NBMF_SA,44,5,primary,0.14597904111724347,0.0003227079287171364,0.0003744967980310321,0.02306070493068546,2.241914626210928e-05
7,66.39045552834597,0.3670278342168221,0.023246916942298412,NBMF_SA,44,5,primary,0.16922595805954188,0.00032141595147550106,0.00035478651989251375,0.02252415823750198,2.2668391466140747e-05
8,66.39045552834597,0.3670278342168221,0.0232640840113163,NBMF_SA,44,5,primary,0.19249004207085818,0.0003169579431414604,0.0003559207543730736,0.022544162115082145,2.2494932636618614e-05
9,66.39045552834597,0.3670278342168221,0.023324791924096644,NBMF_SA,44,5,primary,0.21581483399495482,0.0003240410005673766,0.00035658327396959066,0.022598041221499443,2.2004242055118084e-05
10,66.39045552834597,0.3670278342168221,0.023304666974581778,NBMF_SA,44,5,primary,0.2391195009695366,0.0003197080222889781,0.0003579193726181984,0.02258132875431329,2.153916284441948e-05
11,66.39045552834597,0.3670278342168221,0.023150666966103017,NBMF_SA,44,5,primary,0.2622701679356396,0.00031958299223333597,0.00035303772892802954,0.02243228768929839,2.195686101913452e-05
12,66.39045552834597,0.3670278342168221,0.02315583301242441,NBMF_SA,44,5,primary,0.28542600094806403,0.00031870801467448473,0.0003536295844241977,0.0224386207992211,2.1576997824013233e-05
13,66.39045552834597,0.3670278342168221,0.023211083956994116,NBMF_SA,44,5,primary,0.30863708490505815,0.0003171670250594616,0.0003506613429635763,0.022497826488688588,2.2204709239304066e-05
14,66.39045552834597,0.3670278342168221,0.023303374997340143,NBMF_SA,44,5,primary,0.3319404599023983,0.000317708938382566,0.0003534990828484297,0.022585626924410462,2.191890962421894e-05
