iteration,error,relative_error,iter_time,nnls_time,qubo_build_time,annealing_time,postprocess_time,cumulative_time,method,data_source,matrix_size,rank,seed
2,3.164470373670993e-15,2.1868824419530422e-16,0.006873207999888109,9.399999999004649e-05,0.0001423749995410617,0.006615165000766865,9.583999144524569e-06,0.014084583000112616,NBMF_SA,synthetic,20x20,2,44
3,3.164470373670993e-15,2.1868824419530422e-16,0.006946458000129496,9.36669998736761e-05,8.704099900569418e-05,0.00674183100090886,1.0460999874339905e-05,0.021031041000242112,NBMF_SA,synthetic,20x20,2,44
4,3.164470373670993e-15,2.1868824419530422e-16,0.0067940409999209805,9.679200002210564e-05,7.945999914227286e-05,0.006595832000584778,9.662999673309969e-06,0.027825082000163093,NBMF_SA,synthetic,20x20,2,44
5,3.164470373670993e-15,2.1868824419530422e-16,0.006015459000082046,9.012500004246249e-05,7.174800202847109e-05,0.00583278899830475,8.832000730762957e-06,0.03384054100024514,NBMF_SA,synthetic,20x20,2,44
6,3.164470373670993e-15,2.1868824419530422e-16,0.006788749999941501,0.00010254100016027223,8.341800003108801e-05,0.006578292000540387,1.0246999863738893e-05,0.04062929100018664,NBMF_SA,synthetic,20x20,2,44
7,3.164470373670993e-15,2.1868824419530422e-16,0.007090624999818829,0.00010179199989579502,8.316400044350303e-05,0.006881669999074802,1.0290999853168614e-05,0.04771991600000547,NBMF_SA,synthetic,20x20,2,44
8,3.164470373670993e-15,2.1868824419530422e-16,0.006607832999634411,0.00010766699961095583,8.02520003162499e-05,0.006396460001269588,9.622999186831294e-06,0.05432774899963988,NBMF_SA,synthetic,20x20,2,44
9,3.164470373670993e-15,2.1868824419530422e-16,0.007088833000125305,9.516699992673239e-05,8.424899942838238e-05,0.006884249999529857,1.033100033964729e-05,0.061416581999765185,NBMF_SA,synthetic,20x20,2,44
10,3.164470373670993e-15,2.1868824419530422e-16,0.006356792000133282,9.237499989467324e-05,7.52079995436361e-05,0.006166710001707543,9.121999482886167e-06,0.06777337399989847,NBMF_SA,synthetic,20x20,2,44
11,3.164470373670993e-15,2.1868824419530422e-16,0.0068350830001691065,9.512499991615186e-05,8.437500036961865e-05,0.00663150200034579,1.0166000720346346e-05,0.07460845700006757,NBMF_SA,synthetic,20x20,2,44
12,3.164470373670993e-15,2.1868824419530422e-16,0.02142187500021464,9.908299989547231e-05,8.0792999597179e-05,0.021217539000645047,9.91400156635791e-06,0.09603033200028221,NBMF_SA,synthetic,20x20,2,44
13,3.164470373670993e-15,2.1868824419530422e-16,0.006417709000288596,9.583300015947316e-05,7.970700062287506e-05,0.006218252000962821,9.75099828792736e-06,0.10244804100057081,NBMF_SA,synthetic,20x20,2,44
14,3.164470373670993e-15,2.1868824419530422e-16,0.006714999999985594,0.00010125000017069397,8.012699936443823e-05,0.006508915000267734,9.665000106906518e-06,0.1091630410005564,NBMF_SA,synthetic,20x20,2,44
15,3.164470373670993e-15,2.1868824419530422e-16,0.006201249999776337,9.541700001136633e-05,7.316200071727508e-05,0.006009959000493836,8.918997991713695e-06,0.11536429100033274,NBMF_SA,synthetic,20x20,2,44
1,3.164470373670993e-15,2.1868824419530422e-16,0.014945417000035377,0.00012645799961319426,9.92509990282997e-05,0.014693502000682201,1.0832000498339767e-05,0.014945417000035377,NBMF_PathIntegral,synthetic,20x20,2,44
2,3.164470373670993e-15,2.1868824419530422e-16,0.014779084000110743,9.691600007499801e-05,8.591499954491155e-05,0.014572209999641927,1.0331998964829836e-05,0.02972450100014612,NBMF_PathIntegral,synthetic,20x20,2,44
3,3.164470373670993e-15,2.1868824419530422e-16,0.014393958000255225,9.191700019073323e-05,9.116600131164887e-05,0.014185251998696913,9.917999250319554e-06,0.044118459000401344,NBMF_PathIntegral,synthetic,20x20,2,44
4,3.164470373670993e-15,2.1868824419530422e-16,0.01473100000021077,0.00010125000017069397,8.100000013655517e-05,0.014524414000788965,9.789999694476137e-06,0.058849459000612114,NBMF_PathIntegral,synthetic,20x20,2,44
5,3.164470373670993e-15,2.1868824419530422e-16,0.013697541000055935,0.00011962500002482557,7.954000011523021e-05,0.013474250999479409,9.619999673304847e-06,0.07254700000066805,NBMF_PathIntegral,synthetic,20x20,2,44
6,3.164470373670993e-15,2.1868824419530422e-16,0.013973999999961961,9.904200032906374e-05,7.891500081314007e-05,0.013768750000053842,9.250999482901534e-06,0.08652100000063001,NBMF_PathIntegral,synthetic,20x20,2,44
7,3.164470373670993e-15,2.1868824419530422e-16,0.01466370799971628,9.079199980988051e-05,9.08750002963643e-05,0.01445387000012488,1.079099911294179e-05,0.10118470800034629,NBMF_PathIntegral,synthetic,20x20,2,44
8,3.164470373670993e-15,2.1868824419530422e-16,0.014674375000140572,9.841599967330694e-05,9.220700076184585e-05,0.014450248000230204,1.0458998985996004e-05,0.11585908300048686,NBMF_PathIntegral,synthetic,20x20,2,44
9,3.164470373670993e-15,2.1868824419530422e-16,0.01441620800005694,0.0001100419999602309,8.299499950226163e-05,0.014194956000665115,9.793000117497286e-06,0.1302752910005438,NBMF_PathIntegral,synthetic,20x20,2,44
10,3.164470373670993e-15,2.1868824419530422e-16,0.015075374999923952,0.00010595899993859348,0.00010312299991710461,0.014835457999652135,1.133499927163939e-05,0.14535066600046775,NBMF_PathIntegral,synthetic,20x20,2,44
11,3.164470373670993e-15,2.1868824419530422e-16,0.01517058299987184,0.00011129199992865324,9.69999996414117e-05,0.01493254299975888,1.154000028691371e-05,0.1605212490003396,NBMF_PathIntegral,synthetic,20x20,2,44
12,3.164470373670993e-15,2.1868824419530422e-16,0.014664499999980762,0.00011579199963307474,9.229099987351219e-05,0.014431080999656842,1.0709999060054542e-05,0.17518574900032036,NBMF_PathIntegral,synthetic,20x20,2,44
13,3.164470373670993e-15,2.1868824419530422e-16,0.014271792000272399,9.733400020195404e-05,8.912499879443203e-05,0.014059253000141325,1.0916000974248163e-05,0.18945754100059276,NBMF_PathIntegral,synthetic,20x20,2,44
14,3.164470373670993e-15,2.1868824419530422e-16,0.014340167000227666,9.962500007532071e-05,8.60840009409003e-05,0.01412904000017079,1.0252998890791787e-05,0.20379770800082042,NBMF_PathIntegral,synthetic,20x20,2,44
15,3.164470373670993e-15,2.1868824419530422e-16,0.014682333000109793,0.00010149999980058055,9.125099950324511e-05,0.014463040000919136,1.1082999208156252e-05,0.21848004100093021,NBMF_PathIntegral,synthetic,20x20,2,44
1,3.164470373670993e-15,2.1868824419530422e-16,0.0019027079997613328,0.00012920900007884484,8.55420007610519e-05,0.0016607059992566064,9.164002221950796e-06,0.0019027079997613328,NBMF_Exact,synthetic,20x20,2,44
2,3.164470373670993e-15,2.1868824419530422e-16,0.0018305829999007983,0.00010762500005512265,7.612399986101082e-05,0.0016243320005742135,8.584001079725567e-06,0.003733290999662131,NBMF_Exact,synthetic,20x20,2,44
3,3.164470373670993e-15,2.1868824419530422e-16,0.0019169579995832464,0.00010458299993842957,7.441300067512202e-05,0.0017180419995384,8.20700097392546e-06,0.0056502489992453775,NBMF_Exact,synthetic,20x20,2,44
4,3.164470373670993e-15,2.1868824419530422e-16,0.0016648340001665929,9.32080001803115e-05,7.154099921535817e-05,0.0014790410000387055,8.20600052975351e-06,0.00731508299941197,NBMF_Exact,synthetic,20x20,2,44
5,3.164470373670993e-15,2.1868824419530422e-16,0.0015506660001847195,9.870800022326875e-05,6.687499990221113e-05,0.0013668740002685809,7.582000762340613e-06,0.00886574899959669,NBMF_Exact,synthetic,20x20,2,44
6,3.164470373670993e-15,2.1868824419530422e-16,0.0017625410000619013,9.216700027536717e-05,6.612499919356196e-05,0.0015866270000515215,7.245999768201727e-06,0.010628289999658591,NBMF_Exact,synthetic,20x20,2,44
7,3.164470373670993e-15,2.1868824419530422e-16,0.0014274589998422016,8.758300009503728e-05,6.266299897106364e-05,0.0012600810009644192,7.206000191217754e-06,0.012055748999500793,NBMF_Exact,synthetic,20x20,2,44
8,3.164470373670993e-15,2.1868824419530422e-16,0.001929957999891485,8.737500002098386e-05,7.649799908904242e-05,0.0017447900008846773,8.79299977896153e-06,0.013985706999392278,NBMF_Exact,synthetic,20x20,2,44
9,3.164470373670993e-15,2.1868824419530422e-16,0.0017707919996610144,9.462499974688399e-05,6.741499919371563e-05,0.0015898310007287364,8.08300092103309e-06,0.015756498999053292,NBMF_Exact,synthetic,20x20,2,44
10,3.164470373670993e-15,2.1868824419530422e-16,0.0015014169998721627,9.154100007435773e-05,6.641499840043252e-05,0.0013254980003694072,7.624001682415837e-06,0.017257915998925455,NBMF_Exact,synthetic,20x20,2,44
11,3.164470373670993e-15,2.1868824419530422e-16,0.0015030409999781114,9.116699993683142e-05,6.712600134051172e-05,0.0013267929998619366,7.791998996253824e-06,0.018760956998903566,NBMF_Exact,synthetic,20x20,2,44
12,3.164470373670993e-15,2.1868824419530422e-16,0.0015467089997400763,9.104199989451445e-05,6.74559987601242e-05,0.0013702060000468919,8.041000000957865e-06,0.020307665998643643,NBMF_Exact,synthetic,20x20,2,44
13,3.164470373670993e-15,2.1868824419530422e-16,0.0017589159997442039,9.016700005304301e-05,6.825099990237504e-05,0.0015820829994481755,7.956999525049469e-06,0.022066581998387846,NBMF_Exact,synthetic,20x20,2,44
14,3.164470373670993e-15,2.1868824419530422e-16,0.0017573330001141585,9.008300003188197e-05,7.750199847578187e-05,0.0015665410001020064,8.708001587365288e-06,0.023823914998502005,NBMF_Exact,synthetic,20x20,2,44
15,3.164470373670993e-15,2.1868824419530422e-16,0.0017142080000667193,0.00010295899983248091,8.487499917464447e-05,0.001506082999640057,8.080000952759292e-06,0.025538122998568724,NBMF_Exact,synthetic,20x20,2,44
1,3.652481102706625e-14,2.524133851759948e-15,0.0003924169996025739,,,,,0.0003924169996025739,Repo_ALS,synthetic,20x20,2,44
2,1.1846110481529355e-14,8.186536120873753e-16,0.0003664589999061718,,,,,0.0007588759995087457,Repo_ALS,synthetic,20x20,2,44
3,2.7179216948137302e-14,1.8782843670918093e-15,0.0003645000001597509,,,,,0.0011233759996684967,Repo_ALS,synthetic,20x20,2,44
4,2.1233640063978477e-14,1.4674011493682279e-15,0.00036241700036043767,,,,,0.0014857930000289343,Repo_ALS,synthetic,20x20,2,44
5,1.4139393829999556e-14,9.771364068994142e-16,0.00036300000010669464,,,,,0.001848793000135629,Repo_ALS,synthetic,20x20,2,44
6,1.3822093777898514e-14,9.552086328698667e-16,0.0003592500002014276,,,,,0.0022080430003370566,Repo_ALS,synthetic,20x20,2,44
7,1.2331107556187136e-14,8.521704873216119e-16,0.0003580830002647417,,,,,0.0025661260006017983,Repo_ALS,synthetic,20x20,2,44
8,2.4354857311552008e-14,1.6831002835118431e-15,0.0003567919998204161,,,,,0.0029229180004222144,Repo_ALS,synthetic,20x20,2,44
9,1.0911902111846497e-14,7.540929229501596e-16,0.00035641700014821254,,,,,0.003279335000570427,Repo_ALS,synthetic,20x20,2,44
10,8.833863288653232e-15,6.104851124947789e-16,0.00035795800022242474,,,,,0.0036372930007928517,Repo_ALS,synthetic,20x20,2,44
11,4.50688888460914e-14,3.1145926508237182e-15,0.0003588750000744767,,,,,0.003996168000867328,Repo_ALS,synthetic,20x20,2,44
12,1.566003667698748e-14,1.0822240440038067e-15,0.00035425000032773823,,,,,0.004350418001195067,Repo_ALS,synthetic,20x20,2,44
13,1.7782844536641743e-14,1.2289257250984668e-15,0.00034166599971285905,,,,,0.004692084000907926,Repo_ALS,synthetic,20x20,2,44
14,1.7336145638538327e-14,1.1980555363544057e-15,0.0003420829998503905,,,,,0.005034167000758316,Repo_ALS,synthetic,20x20,2,44
15,1.9144442233393504e-14,1.3230221691923914e-15,0.00034291700012545334,,,,,0.0053770840008837695,Repo_ALS,synthetic,20x20,2,44
1,7.712623986641777,0.5329992063792468,0.00262670900019657,,,,,0.00262670900019657,Repo_SGD,synthetic,20x20,2,44
2,6.682335985936468,0.46179870604769907,0.00253641700010121,,,,,0.00516312600029778,Repo_SGD,synthetic,20x20,2,44
3,5.896017793122168,0.4074583189813159,0.002561667000009038,,,,,0.007724793000306818,Repo_SGD,synthetic,20x20,2,44
4,5.310432306053551,0.36699004250169476,0.0024444999999104766,,,,,0.010169293000217294,Repo_SGD,synthetic,20x20,2,44
5,4.877565518791023,0.3370757546434427,0.0026345000001128938,,,,,0.012803793000330188,Repo_SGD,synthetic,20x20,2,44
6,4.5660745759439445,0.31554943291177656,0.0026824999999917054,,,,,0.015486293000321893,Repo_SGD,synthetic,20x20,2,44
7,4.345258638558044,0.30028942288322846,0.0025831660000221746,,,,,0.018069459000344068,Repo_SGD,synthetic,20x20,2,44
8,4.191715822976289,0.28967848178302,0.002461292000134563,,,,,0.02053075100047863,Repo_SGD,synthetic,20x20,2,44
9,4.084069462073299,0.28223932423686177,0.002574415999788471,,,,,0.0231051670002671,Repo_SGD,synthetic,20x20,2,44
10,4.0116501240406315,0.27723461380824804,0.0025134999996225815,,,,,0.025618666999889683,Repo_SGD,synthetic,20x20,2,44
11,3.9632773075858756,0.2738916953896438,0.002553207999881124,,,,,0.028171874999770807,Repo_SGD,synthetic,20x20,2,44
12,3.9300562900522427,0.27159587803731267,0.002411833000223851,,,,,0.030583707999994658,Repo_SGD,synthetic,20x20,2,44
13,3.9074383986747803,0.2700328149118395,0.002727416999732668,,,,,0.033311124999727326,Repo_SGD,synthetic,20x20,2,44
14,3.891812710355139,0.2689529645926844,0.0026344999996581464,,,,,0.03594562499938547,Repo_SGD,synthetic,20x20,2,44
15,3.8809540848568833,0.26820255347670574,0.002546624999922642,,,,,0.038492249999308115,Repo_SGD,synthetic,20x20,2,44
1,5.132347610756001e-15,2.0188819660483103e-16,0.010806499999944208,0.0001370830000269052,0.00015566499951091828,0.010486207999747421,1.1500001619424438e-05,0.010806499999944208,NBMF_SA,synthetic,20x20,5,42
2,5.132347610756001e-15,2.0188819660483103e-16,0.010336832999655599,0.0001368749999528518,0.00014170600115903653,0.010033878000285767,9.790998774406034e-06,0.021143332999599806,NBMF_SA,synthetic,20x20,5,42
3,5.132347610756001e-15,2.0188819660483103e-16,0.010372624999945401,0.00012108300006730133,0.00013745699970968417,0.010090959000990551,9.416000011697179e-06,0.03151595799954521,NBMF_SA,synthetic,20x20,5,42
4,5.132347610756001e-15,2.0188819660483103e-16,0.010178457999700186,0.000117082999622653,0.00014162099887471413,0.009896748000301159,1.0204000773228472e-05,0.04169441599924539,NBMF_SA,synthetic,20x20,5,42
5,5.132347610756001e-15,2.0188819660483103e-16,0.010024583999893366,0.000120499999866297,0.00013041600004726206,0.00975150000067515,9.29099996938021e-06,0.05171899999913876,NBMF_SA,synthetic,20x20,5,42
6,5.132347610756001e-15,2.0188819660483103e-16,0.010490750000371918,0.00012320800033194246,0.00014937499963707523,0.010191292000854446,1.2457999218895566e-05,0.06220974999951068,NBMF_SA,synthetic,20x20,5,42
7,5.132347610756001e-15,2.0188819660483103e-16,0.01041350000014063,0.00012058299989803345,0.00014970700021876837,0.010117042000274523,1.0416998975415481e-05,0.07262324999965131,NBMF_SA,synthetic,20x20,5,42
8,5.132347610756001e-15,2.0188819660483103e-16,0.010297541999989335,0.00013008299993089167,0.000140374000693555,0.010003292999044788,9.622999641578645e-06,0.08292079199964064,NBMF_SA,synthetic,20x20,5,42
9,5.132347610756001e-15,2.0188819660483103e-16,0.010342332999698556,0.00012137499970776844,0.00015387499979624408,0.010042956999313901,9.918001069308957e-06,0.0932631249993392,NBMF_SA,synthetic,20x20,5,42
10,5.132347610756001e-15,2.0188819660483103e-16,0.010287334000167903,0.00011916699986613821,0.0001412890001120104,0.010003039000821445,1.0542999916651752e-05,0.1035504589995071,NBMF_SA,synthetic,20x20,5,42
11,5.132347610756001e-15,2.0188819660483103e-16,0.010116999999809195,0.0001260839999304153,0.00013700000044991612,0.009831041000325058,9.996998869610252e-06,0.1136674589993163,NBMF_SA,synthetic,20x20,5,42
12,5.132347610756001e-15,2.0188819660483103e-16,0.010648542000126326,0.00012287500021557207,0.00015008400168881053,0.01034703699997408,1.1413999345677439e-05,0.12431600099944262,NBMF_SA,synthetic,20x20,5,42
13,5.132347610756001e-15,2.0188819660483103e-16,0.010142790999907447,0.00013291699997353135,0.0001367059999211051,0.009850665999238117,9.502000466454774e-06,0.13445879199935007,NBMF_SA,synthetic,20x20,5,42
14,5.132347610756001e-15,2.0188819660483103e-16,0.010195374999966589,0.00011941699995077215,0.00014850099933028105,0.009902167000745976,1.0539999948377954e-05,0.14465416699931666,NBMF_SA,synthetic,20x20,5,42
15,5.132347610756001e-15,2.0188819660483103e-16,0.010967875000005733,0.0001336249997621053,0.0001670399997237837,0.010639164000167511,1.0042000212706625e-05,0.1556220419993224,NBMF_SA,synthetic,20x20,5,42
1,5.132347610756001e-15,2.0188819660483103e-16,0.04875487500021336,0.0001285829998778354,0.0001507510010014812,0.048442958000123326,1.058100133377593e-05,0.04875487500021336,NBMF_PathIntegral,synthetic,20x20,5,42
2,5.132347610756001e-15,2.0188819660483103e-16,0.047334124999906635,0.00013745800015385612,0.00014645999999629566,0.04702574799921422,1.0455999472469557e-05,0.09608900000012,NBMF_PathIntegral,synthetic,20x20,5,42
3,5.132347610756001e-15,2.0188819660483103e-16,0.04767070899970349,0.00011962500002482557,0.0001447090003239282,0.04737879200047246,1.0540001312620007e-05,0.1437597089998235,NBMF_PathIntegral,synthetic,20x20,5,42
4,5.132347610756001e-15,2.0188819660483103e-16,0.048198874999798136,0.00013895799975216505,0.00014145599971016054,0.04789087600011044,1.0332998954254435e-05,0.19195858399962162,NBMF_PathIntegral,synthetic,20x20,5,42
5,5.132347610756001e-15,2.0188819660483103e-16,0.04769487499970637,0.0001274169999305741,0.00014358300086314557,0.04739741499815864,1.0623000889609102e-05,0.239653458999328,NBMF_PathIntegral,synthetic,20x20,5,42
6,5.132347610756001e-15,2.0188819660483103e-16,0.04847024999980931,0.00013175000003684545,0.00014420599973163917,0.04816958099991098,1.054299900715705e-05,0.2881237089991373,NBMF_PathIntegral,synthetic,20x20,5,42
7,5.132347610756001e-15,2.0188819660483103e-16,0.04718924999997398,0.00012008300018351292,0.0001419989994246862,0.04690208200008783,1.0166000265598996e-05,0.3353129589991113,NBMF_PathIntegral,synthetic,20x20,5,42
8,5.132347610756001e-15,2.0188819660483103e-16,0.04816624999966734,0.00012954100020579062,0.000141584000630246,0.047867245999441366,9.95599975794903e-06,0.38347920899877863,NBMF_PathIntegral,synthetic,20x20,5,42
9,5.132347610756001e-15,2.0188819660483103e-16,0.048474624999926164,0.00012358399999357061,0.00013291699997353135,0.048193501999776345,1.0040000233857427e-05,0.4319538339987048,NBMF_PathIntegral,synthetic,20x20,5,42
10,5.132347610756001e-15,2.0188819660483103e-16,0.04739083300000857,0.0001235409999935655,0.00013558000091506983,0.04710874700049317,9.627000054024393e-06,0.47934466699871336,NBMF_PathIntegral,synthetic,20x20,5,42
11,5.132347610756001e-15,2.0188819660483103e-16,0.04806616699988808,0.00012250000008862116,0.00013670599946635775,0.04778303900093306,9.707998742669588e-06,0.5274108339986014,NBMF_PathIntegral,synthetic,20x20,5,42
12,5.132347610756001e-15,2.0188819660483103e-16,0.04781062499978361,0.00011924999989787466,0.00013712400095755584,0.04752954499917905,9.417999081051676e-06,0.5752214589983851,NBMF_PathIntegral,synthetic,20x20,5,42
13,5.132347610756001e-15,2.0188819660483103e-16,0.047388832999786246,0.00012812499971914804,0.00013195900100981817,0.04710328900000604,9.375999070471153e-06,0.6226102919981713,NBMF_PathIntegral,synthetic,20x20,5,42
14,5.132347610756001e-15,2.0188819660483103e-16,0.04854816699980802,0.00013679199992111535,0.00014220899902284145,0.04824508199953925,1.0291000307915965e-05,0.6711584589979793,NBMF_PathIntegral,synthetic,20x20,5,42
15,5.132347610756001e-15,2.0188819660483103e-16,0.04796012499991775,0.0001224579996232933,0.00015637700198567472,0.04765358499980721,1.1708998499670997e-05,0.7191185839978971,NBMF_PathIntegral,synthetic,20x20,5,42
1,5.132347610756001e-15,2.0188819660483103e-16,0.0023774999999659485,0.00012870899990957696,0.000132081000629114,0.002091871999709838,9.085999863600591e-06,0.0023774999999659485,NBMF_Exact,synthetic,20x20,5,42
2,5.132347610756001e-15,2.0188819660483103e-16,0.002548041999943962,0.00013208299969846848,0.00012554400018416345,0.0022690010005135264,8.583001545048319e-06,0.00492554199990991,NBMF_Exact,synthetic,20x20,5,42
3,5.132347610756001e-15,2.0188819660483103e-16,0.0022404999999707798,0.00012558400021589478,0.00012778999871443375,0.001966122001704207,8.78899891176843e-06,0.00716604199988069,NBMF_Exact,synthetic,20x20,5,42
4,5.132347610756001e-15,2.0188819660483103e-16,0.0019720410000445554,0.00012054099988745293,0.00011583200057430076,0.001717708999876777,7.5379994086688384e-06,0.009138082999925246,NBMF_Exact,synthetic,20x20,5,42
5,5.132347610756001e-15,2.0188819660483103e-16,0.0022488340000563767,0.00011312500009807991,0.0001165409994428046,0.002000663999297103,7.746999926894205e-06,0.011386916999981622,NBMF_Exact,synthetic,20x20,5,42
6,5.132347610756001e-15,2.0188819660483103e-16,0.0021812909999425756,0.00012558399976114742,0.00012754400086123496,0.0019074169986197376,8.583001090300968e-06,0.013568207999924198,NBMF_Exact,synthetic,20x20,5,42
7,5.132347610756001e-15,2.0188819660483103e-16,0.0019817089996649884,0.00012479199995141244,0.00011587500148380059,0.0017227059993274452,7.998999535629991e-06,0.015549916999589186,NBMF_Exact,synthetic,20x20,5,42
8,5.132347610756001e-15,2.0188819660483103e-16,0.0020802909998565156,0.00011720900010914193,0.00012008200064883567,0.0018239559994981391,7.99999907030724e-06,0.0176302079994457,NBMF_Exact,synthetic,20x20,5,42
9,5.132347610756001e-15,2.0188819660483103e-16,0.0025097499997173145,0.0001142910000453412,0.00013595799964605249,0.0022324980009216233,9.996999324357603e-06,0.020139957999163016,NBMF_Exact,synthetic,20x20,5,42
10,5.132347610756001e-15,2.0188819660483103e-16,0.002219167000021116,0.00013850000004822505,0.00012729099944408517,0.0019312060012453003,8.912998964660801e-06,0.022359124999184132,NBMF_Exact,synthetic,20x20,5,42
11,5.132347610756001e-15,2.0188819660483103e-16,0.00209904200028177,0.00012658300011025858,0.0001230809994012816,0.0018285420001120656,7.998999990377342e-06,0.024458166999465902,NBMF_Exact,synthetic,20x20,5,42
12,5.132347610756001e-15,2.0188819660483103e-16,0.00254366699982711,0.00012199999991935329,0.0001307489997088851,0.0022646659999736585,9.125999440584565e-06,0.027001833999293012,NBMF_Exact,synthetic,20x20,5,42
13,5.132347610756001e-15,2.0188819660483103e-16,0.0021388330001173017,0.0001299579998885747,0.00012578899895743234,0.0018605419991217786,9.162000878859544e-06,0.029140666999410314,NBMF_Exact,synthetic,20x20,5,42
14,5.132347610756001e-15,2.0188819660483103e-16,0.0021606660002362332,0.00012383400007820455,0.00012574699985634652,0.001889873999516567,8.666001122037414e-06,0.03130133299964655,NBMF_Exact,synthetic,20x20,5,42
15,5.132347610756001e-15,2.0188819660483103e-16,0.002490833000138082,0.0001161660002253484,0.00012791499830200337,0.002224913000191009,8.624001111456892e-06,0.03379216599978463,NBMF_Exact,synthetic,20x20,5,42
1,3.2425214594773597e-13,1.2754919571979683e-14,0.00043612500030576484,,,,,0.00043612500030576484,Repo_ALS,synthetic,20x20,5,42
2,4.951934639838235e-13,1.94791395665944e-14,0.0003685410001708078,,,,,0.0008046660004765727,Repo_ALS,synthetic,20x20,5,42
3,5.563863071744035e-13,2.1886247130972458e-14,0.0003662079998321133,,,,,0.001170874000308686,Repo_ALS,synthetic,20x20,5,42
4,1.315114485220932e-12,5.173189968538302e-14,0.00036479199980021804,,,,,0.001535666000108904,Repo_ALS,synthetic,20x20,5,42
5,8.101853095986067e-13,3.186979204756082e-14,0.0003639169999587466,,,,,0.0018995830000676506,Repo_ALS,synthetic,20x20,5,42
6,8.970790229066671e-13,3.5287879910373654e-14,0.00037212500001260196,,,,,0.0022717080000802525,Repo_ALS,synthetic,20x20,5,42
7,2.842394450153303e-13,1.1180963042690369e-14,0.00036433300010685343,,,,,0.002636041000187106,Repo_ALS,synthetic,20x20,5,42
8,2.7649905420642974e-13,1.0876483755638461e-14,0.00036274999956731335,,,,,0.0029987909997544193,Repo_ALS,synthetic,20x20,5,42
9,2.199287544910203e-13,8.651210516740193e-15,0.00036375000036059646,,,,,0.0033625410001150158,Repo_ALS,synthetic,20x20,5,42
10,4.5139370019462723e-13,1.7756213530839026e-14,0.0003702500002873421,,,,,0.003732791000402358,Repo_ALS,synthetic,20x20,5,42
11,3.1382109515667556e-13,1.2344599345717693e-14,0.00036741700023412704,,,,,0.004100208000636485,Repo_ALS,synthetic,20x20,5,42
12,2.7696561468138465e-13,1.0894836575836832e-14,0.0003632079997260007,,,,,0.004463416000362486,Repo_ALS,synthetic,20x20,5,42
13,6.480470931330176e-13,2.549185458004393e-14,0.00036300000010669464,,,,,0.00482641600046918,Repo_ALS,synthetic,20x20,5,42
14,3.8416418915230554e-13,1.5111645046328367e-14,0.0003695410000545962,,,,,0.0051959570005237765,Repo_ALS,synthetic,20x20,5,42
15,4.796703858141453e-13,1.8868517197434468e-14,0.00036212499981047586,,,,,0.005558082000334252,Repo_ALS,synthetic,20x20,5,42
1,9.971125514921424,0.3922284110509378,0.002635791000102472,,,,,0.002635791000102472,Repo_SGD,synthetic,20x20,5,42
2,8.968554633873541,0.3527908587855606,0.0024645410003358847,,,,,0.005100332000438357,Repo_SGD,synthetic,20x20,5,42
3,8.230549125628237,0.32376036193616087,0.0024802080001791182,,,,,0.007580540000617475,Repo_SGD,synthetic,20x20,5,42
4,7.7000448229386915,0.3028922202817184,0.0024216250003519235,,,,,0.010002165000969399,Repo_SGD,synthetic,20x20,5,42
5,7.320049753214458,0.2879445734807543,0.0024715000004107424,,,,,0.012473665001380141,Repo_SGD,synthetic,20x20,5,42
6,7.055997195754248,0.27755769038600564,0.002546499999880325,,,,,0.015020165001260466,Repo_SGD,synthetic,20x20,5,42
7,6.873803018388029,0.27039082315681023,0.002523084000131348,,,,,0.017543249001391814,Repo_SGD,synthetic,20x20,5,42
8,6.749630075089841,0.26550630373395445,0.002518041999792331,,,,,0.020061291001184145,Repo_SGD,synthetic,20x20,5,42
9,6.662620428411136,0.262083655467034,0.0025201250000463915,,,,,0.022581416001230536,Repo_SGD,synthetic,20x20,5,42
10,6.60212918739626,0.25970414642261785,0.002650667000125395,,,,,0.02523208300135593,Repo_SGD,synthetic,20x20,5,42
11,6.560596156921914,0.2580703855673659,0.0025485420001132297,,,,,0.02778062500146916,Repo_SGD,synthetic,20x20,5,42
12,6.530740983795449,0.2568959898484954,0.0025187080000250717,,,,,0.030299333001494233,Repo_SGD,synthetic,20x20,5,42
13,6.509346961207158,0.25605442552626956,0.0026707910001277924,,,,,0.032970124001622025,Repo_SGD,synthetic,20x20,5,42
14,6.493504222130829,0.25543122884046876,0.0026104170001417515,,,,,0.03558054100176378,Repo_SGD,synthetic,20x20,5,42
15,6.48021434240708,0.25490845251002303,0.0026547919997028657,,,,,0.03823533300146664,Repo_SGD,synthetic,20x20,5,42
1,5.352348096282305e-15,1.9534701451716657e-16,0.011712041999999201,0.00014412499967875192,0.00015608100011377246,0.011378621000403655,1.4873998679831857e-05,0.011712041999999201,NBMF_SA,synthetic,20x20,5,43
2,5.352348096282305e-15,1.9534701451716657e-16,0.011391292000098474,0.00014470899986918084,0.000190040998859331,0.011027915000795474,1.2335000064922497e-05,0.023103334000097675,NBMF_SA,synthetic,20x20,5,43
3,5.352348096282305e-15,1.9534701451716657e-16,0.010645750000094267,0.00012945800017405418,0.00014125099960438092,0.010347789001116325,1.0081998880195897e-05,0.03374908400019194,NBMF_SA,synthetic,20x20,5,43
